Applicant_ID,Age,Monthly_Income_TL,Employment_Type,Employment_Tenure_Years,Education_Level,Marital_Status,Dependents,City,Home_Ownership,Credit_Score,Existing_Monthly_Debt_TL,Requested_Loan_Amount_TL,Loan_Term_Months,Loan_Purpose,Late_Payments_Last_2Y,Has_Guarantor,Loan_Approved
LA-01891,21,64816.70,Private_Sector,2,Bachelor,Married,5,Konya,Owner,745,13234.69,268889.69,84,Education,0,No,Yes
LA-01892,40,53493.37,Private_Sector,4,High_School,Married,2,Ankara,Rent,646,14150.77,622801.31,60,Business,0,No,No
LA-01893,45,28594.28,Freelancer,13,Associate,Married,1,Izmir,Owner,561,16383.30,178825.87,60,Other,1,No,No
LA-01894,53,28945.40,Private_Sector,11,High_School,Widowed,0,Antalya,Family_Home,643,17067.60,237888.86,36,Business,0,No,No
LA-01895,50,52217.20,Public_Sector,10,Bachelor,Married,4,Antalya,Family_Home,717,8682.04,249580.33,24,Education,0,No,No
LA-01896,26,57599.01,Self_Employed,,High_School,Married,2,Adana,Family_Home,823,,177389.66,24,Other,4,No,Yes
LA-01897,45,117753.22,Self_Employed,12,Bachelor,Single,1,Gaziantep,Owner,590,70484.37,122110.47,120,Debt_Consolidation,1,No,Yes
LA-01898,66,39766.64,Private_Sector,14,Bachelor,Single,0,Izmir,Owner,703,11384.44,162003.82,36,Other,0,No,No
LA-01899,32,62116.80,Private_Sector,5,High_School,Married,1,Konya,Family_Home,689,34225.59,522453.07,84,Other,0,No,Yes
LA-01900,60,20503.69,Freelancer,23,High_School,Single,3,Bursa,Rent,635,7955.85,242827.55,12,Education,1,No,No
LA-01901,29,22228.01,Private_Sector,7,Bachelor,Single,1,Ankara,Owner,,8753.90,122314.40,48,Education,2,Yes,Yes
LA-01902,26,59295.22,Public_Sector,8,High_School,Single,0,Istanbul,Mortgage,528,21854.94,108520.88,60,Other,2,No,No
LA-01903,22,58221.52,Private_Sector,1,High_School,Married,0,Gaziantep,Mortgage,618,34749.43,329657.89,60,Business,2,No,No
LA-01904,60,25402.78,Freelancer,9,Master,Married,2,Istanbul,Family_Home,580,2880.32,571813.90,84,Home,2,No,No
LA-01905,42,44905.87,Private_Sector,15,Associate,Married,3,Ankara,Family_Home,,20764.45,722699.17,60,Debt_Consolidation,0,No,No
LA-01906,37,141372.37,Freelancer,9,High_School,Single,1,Gaziantep,Owner,830,87051.02,439393.05,24,Other,0,No,Yes
LA-01907,65,15000.00,Private_Sector,15,Associate,Single,3,Konya,Owner,561,3211.99,210344.75,24,Other,0,No,No
LA-01908,25,63743.06,Public_Sector,6,Bachelor,Divorced,0,Gaziantep,Mortgage,714,27883.45,581110.84,120,Education,0,No,Yes
LA-01909,45,60353.73,Public_Sector,12,High_School,Married,1,Konya,Family_Home,783,15875.14,202001.84,60,Business,0,No,Yes
LA-01910,60,54040.98,Public_Sector,20,Master,Single,1,Ankara,Owner,660,73707.22,799805.14,36,Education,0,No,No
LA-01911,32,63704.56,Public_Sector,5,High_School,Single,1,Gaziantep,Mortgage,649,33674.97,171950.51,36,Debt_Consolidation,0,No,No
LA-01912,23,66132.57,Public_Sector,3,Associate,Single,2,Antalya,Mortgage,,16964.44,2245433.60,84,Business,1,No,No
LA-01913,22,60228.69,Private_Sector,4,Bachelor,Single,1,Izmir,Mortgage,623,,415406.39,48,Home,0,No,No
LA-01914,29,55217.54,Self_Employed,3,Bachelor,Married,1,Konya,Family_Home,629,31798.87,174361.29,84,Debt_Consolidation,0,No,Yes
LA-01915,29,204952.43,Private_Sector,0,Bachelor,Single,1,Adana,Rent,779,96595.38,142608.51,36,Vehicle,0,No,Yes
LA-01916,21,49022.22,Public_Sector,0,Bachelor,Married,0,Gaziantep,Mortgage,766,8739.96,391322.58,36,Education,0,No,Yes
LA-01917,56,73946.91,Public_Sector,18,Master,Single,2,Bursa,Family_Home,721,43252.21,322640.81,120,Business,0,No,Yes
LA-01918,61,33444.82,Private_Sector,16,High_School,Married,1,Konya,Family_Home,556,11195.33,132493.55,84,Home,0,No,No
LA-01919,40,66852.01,Private_Sector,6,Bachelor,Single,1,Adana,Mortgage,642,15706.29,179793.80,60,Business,2,No,No
LA-01920,36,108170.34,Private_Sector,13,Associate,Married,0,Adana,Rent,780,62618.64,265128.17,24,Vehicle,0,No,Yes
LA-01921,36,58941.51,Freelancer,7,Associate,Married,1,Adana,Rent,659,23136.92,280247.75,60,Business,0,No,Yes
LA-01922,66,30247.31,Freelancer,25,Bachelor,Married,2,Konya,Mortgage,629,10544.89,268420.98,84,Home,1,No,Yes
LA-01923,38,111237.43,Private_Sector,13,Doctorate,Married,2,Konya,Mortgage,900,16997.07,299552.27,48,Vehicle,0,Yes,Yes
LA-01924,45,,Freelancer,,Bachelor,Married,3,Izmir,Family_Home,655,24842.60,113972.45,36,Business,0,No,No
LA-01925,57,73170.87,Retired,20,Bachelor,Single,1,Istanbul,Owner,688,,486547.73,24,Business,0,Yes,Yes
LA-01926,54,42547.80,Private_Sector,18,Bachelor,Divorced,0,Adana,Owner,625,3006.51,1095773.88,36,Other,0,No,Yes
LA-01927,34,56240.37,Private_Sector,9,High_School,Married,1,Istanbul,Mortgage,634,28416.51,206912.46,36,Business,1,No,Yes
LA-01928,55,90241.80,Retired,11,Bachelor,Married,0,Izmir,Rent,766,35728.85,686261.92,48,Home,1,No,Yes
LA-01929,45,87437.19,Self_Employed,13,High_School,Single,0,Konya,Rent,736,28612.29,238488.76,24,Debt_Consolidation,0,No,Yes
LA-01930,65,27496.52,Private_Sector,19,High_School,Divorced,1,Gaziantep,Owner,,4555.24,225016.51,84,Business,0,No,No
LA-01931,55,58795.86,Freelancer,13,Bachelor,Divorced,3,Konya,Owner,622,17945.56,377120.10,36,Business,1,No,No
LA-01932,68,58096.82,Private_Sector,16,Associate,Married,3,Adana,Mortgage,639,22669.21,926730.44,120,Home,0,No,No
LA-01933,29,34705.30,Retired,0,High_School,Married,3,Istanbul,Rent,729,5109.24,94846.90,12,Debt_Consolidation,0,No,No
LA-01934,44,44099.35,Public_Sector,18,Master,Divorced,1,Adana,Mortgage,587,3616.85,425894.36,60,Other,0,No,Yes
LA-01935,56,18677.08,Freelancer,10,Master,Married,1,Ankara,Rent,603,2658.00,424540.21,24,Debt_Consolidation,0,No,No
LA-01936,59,43363.33,Private_Sector,13,High_School,Married,2,Bursa,Family_Home,681,9764.64,242976.13,84,Debt_Consolidation,3,No,No
LA-01937,58,74602.14,Public_Sector,16,Associate,Divorced,2,Istanbul,Owner,712,27643.02,117487.89,60,Other,0,No,Yes
LA-01938,52,141404.75,Public_Sector,20,Bachelor,Single,1,Istanbul,Mortgage,658,64385.61,118900.22,48,Education,0,No,Yes
LA-01939,31,85378.91,Public_Sector,11,Bachelor,Single,0,Konya,Mortgage,674,12665.85,82709.89,60,Business,0,No,Yes
LA-01940,48,25231.31,,8,Master,Single,1,Istanbul,Mortgage,691,13757.46,85746.93,48,Debt_Consolidation,2,No,No
LA-01941,32,79236.27,Freelancer,8,High_School,Married,1,Bursa,Family_Home,666,,438618.03,36,Business,0,No,Yes
LA-01942,38,27136.16,Public_Sector,6,Bachelor,Single,2,Bursa,Mortgage,606,2210.83,194570.83,36,Education,1,No,No
LA-01943,38,75463.12,Private_Sector,6,Associate,Single,3,Ankara,Rent,766,19155.42,952102.35,36,Home,2,Yes,No
LA-01944,23,52372.72,Public_Sector,0,Master,Married,0,Bursa,Mortgage,596,27244.93,582799.25,84,Other,0,No,No
LA-01945,60,25372.95,Private_Sector,15,Bachelor,Single,3,Gaziantep,Owner,615,10556.44,80710.73,24,Home,0,No,Yes
LA-01946,57,39426.64,Private_Sector,20,Bachelor,Married,2,Gaziantep,Mortgage,609,20563.94,223913.66,36,Home,0,No,Yes
LA-01947,42,67220.14,Private_Sector,9,High_School,Married,3,Antalya,Mortgage,696,34439.28,189426.86,84,Vehicle,4,No,No
LA-01948,31,29915.55,Private_Sector,4,Bachelor,Married,3,Bursa,Mortgage,602,68059.43,302517.12,36,Business,3,No,No
LA-01949,47,63954.85,Private_Sector,9,High_School,Married,0,Ankara,Mortgage,745,32169.05,329166.38,60,Home,0,No,No
LA-01950,65,63013.37,Private_Sector,16,Bachelor,Married,2,Izmir,Family_Home,580,10459.03,334404.44,12,Other,0,No,No
LA-01951,62,31913.83,Freelancer,18,Bachelor,Widowed,1,Gaziantep,Rent,679,5775.27,602647.81,12,Other,0,Yes,No
LA-01952,64,66402.79,Self_Employed,24,High_School,Married,1,Izmir,Owner,,8175.73,250002.61,36,Education,1,No,Yes
LA-01953,22,71650.56,Private_Sector,4,Bachelor,Single,1,Adana,Rent,652,29598.62,472806.71,48,Business,1,No,No
LA-01954,28,65343.95,Freelancer,4,High_School,Divorced,0,Konya,Rent,584,6720.41,190091.74,84,Business,4,No,No
LA-01955,36,,Public_Sector,1,High_School,Married,2,Bursa,Family_Home,516,13534.87,230976.39,24,Vehicle,1,No,No
LA-01956,44,47290.18,Public_Sector,16,Master,Married,0,Izmir,Mortgage,,19559.76,212590.07,12,Vehicle,0,No,No
LA-01957,39,38903.86,Private_Sector,12,High_School,Single,0,Bursa,Owner,651,2065.50,106874.35,48,Education,1,No,Yes
LA-01958,26,48525.13,Public_Sector,5,Bachelor,Divorced,3,Gaziantep,Owner,668,12270.29,354213.48,60,Business,0,Yes,No
LA-01959,64,72741.77,Private_Sector,24,High_School,Single,2,Izmir,Owner,734,42914.54,393575.82,36,Business,0,Yes,Yes
LA-01960,22,34657.22,Public_Sector,0,High_School,Married,3,Izmir,Family_Home,629,19618.33,125319.77,120,Home,2,No,No
LA-01961,35,38143.89,Private_Sector,1,Master,Married,3,Ankara,Family_Home,725,11955.94,326224.22,60,Vehicle,0,No,No
LA-01962,35,,Self_Employed,17,Master,Divorced,1,Konya,Mortgage,680,32484.39,503411.39,12,Debt_Consolidation,0,No,Yes
LA-01963,24,47431.85,Private_Sector,0,Master,Married,2,Istanbul,Rent,580,19379.50,213212.13,60,Debt_Consolidation,2,No,No
LA-01964,41,99709.66,Private_Sector,11,Master,Single,2,Adana,Owner,609,28608.95,213060.21,60,Vehicle,0,No,Yes
LA-01965,65,24355.88,Public_Sector,19,Bachelor,Married,0,Konya,Owner,507,12311.70,43840.85,12,Education,0,No,No
LA-01966,60,68400.00,Public_Sector,15,Bachelor,Married,1,Ankara,Mortgage,804,89791.55,119202.30,48,Vehicle,0,No,No
LA-01967,48,35745.77,Private_Sector,9,High_School,Single,2,Istanbul,Family_Home,556,17379.23,205752.56,60,Business,2,Yes,No
LA-01968,34,70689.31,Private_Sector,6,Master,Single,0,Ankara,Family_Home,699,32737.57,679633.28,60,Home,0,No,No
LA-01969,28,45314.85,Self_Employed,8,High_School,Married,0,Antalya,Rent,601,8100.01,443539.52,12,Other,0,No,No
LA-01970,45,76631.11,Public_Sector,8,Master,Married,1,Istanbul,Rent,673,16941.80,310876.85,120,Education,0,No,Yes
LA-01971,27,39662.87,Private_Sector,6,High_School,Divorced,4,Adana,Mortgage,644,,245464.87,60,Business,0,No,No
LA-01972,42,59665.87,Freelancer,17,Master,Married,2,Izmir,Family_Home,666,22497.20,137901.92,84,Vehicle,3,No,Yes
LA-01973,29,31305.85,Private_Sector,1,Bachelor,Married,3,Ankara,Family_Home,654,10519.94,190858.30,24,Business,1,No,No
LA-01974,46,61991.95,Private_Sector,12,Master,Single,0,Ankara,Rent,775,15017.99,168773.23,60,Vehicle,5,No,No
LA-01975,24,36497.33,Private_Sector,2,Master,Single,1,Istanbul,Family_Home,632,12423.75,241531.82,120,Home,0,No,No
LA-01976,58,36946.09,Private_Sector,20,High_School,Married,0,Istanbul,Rent,605,6911.43,128736.17,84,Vehicle,2,No,No
LA-01977,34,121620.40,Freelancer,11,Master,Single,1,Antalya,Mortgage,641,53937.28,150723.08,48,Home,0,Yes,Yes
LA-01978,24,48704.00,Retired,3,Doctorate,Single,0,Ankara,Family_Home,657,29646.29,118319.29,48,Education,0,No,No
LA-01979,21,54079.20,Private_Sector,0,Master,Single,1,Adana,Owner,644,15581.52,638240.35,120,Debt_Consolidation,0,No,Yes
LA-01980,65,30896.56,Public_Sector,15,Bachelor,Married,2,Izmir,Family_Home,599,3425.90,131050.70,60,Home,1,Yes,Yes
LA-01981,69,68492.83,Public_Sector,16,Associate,Single,1,Adana,Owner,641,17252.63,693832.48,120,Vehicle,0,No,Yes
LA-01982,35,86415.77,Freelancer,8,Bachelor,Married,2,Istanbul,Mortgage,701,25995.48,264012.30,36,Debt_Consolidation,0,No,Yes
LA-01983,50,79265.47,Private_Sector,9,Master,Single,0,Adana,Rent,693,37779.69,428858.44,12,Debt_Consolidation,0,No,Yes
LA-01984,41,40090.30,Private_Sector,5,Bachelor,Married,0,Adana,Owner,694,23619.40,303582.54,84,Business,3,No,Yes
LA-01985,38,28926.35,Retired,2,Bachelor,Divorced,1,Istanbul,Rent,676,8966.24,358978.47,24,Education,0,No,No
LA-01986,58,48491.58,Freelancer,14,Bachelor,Married,3,Konya,Family_Home,665,,511028.61,120,Other,1,No,No
LA-01987,30,58954.41,Private_Sector,8,Bachelor,Divorced,0,Antalya,Rent,664,8373.85,557668.47,60,Vehicle,0,No,Yes
LA-01988,39,36217.21,Private_Sector,16,Bachelor,Married,0,Antalya,Mortgage,780,5245.68,55756.81,36,Business,0,No,Yes
LA-01989,50,31337.41,Private_Sector,15,High_School,Married,1,Antalya,Rent,627,13790.20,49716.85,24,Business,2,No,No
LA-01990,59,45476.94,Public_Sector,14,Bachelor,Divorced,1,Konya,Rent,675,,364128.84,60,Debt_Consolidation,0,No,Yes
LA-01991,61,19142.84,Private_Sector,17,Master,Single,1,Izmir,Rent,588,9902.74,395304.48,60,Debt_Consolidation,0,No,No
LA-01992,67,34078.10,Private_Sector,24,High_School,Single,0,Ankara,Mortgage,672,20051.49,80500.37,24,Home,0,No,No
LA-01993,57,44597.46,Retired,13,Master,Divorced,1,Bursa,Owner,644,19473.06,373386.01,12,Other,3,No,No
LA-01994,34,70299.02,Private_Sector,5,High_School,Single,1,Konya,Family_Home,568,38340.62,216813.48,60,Business,0,No,No
LA-01995,63,23045.48,Private_Sector,19,Associate,Divorced,0,Konya,Family_Home,719,2903.63,888318.84,120,Education,0,Yes,No
LA-01996,47,49267.02,Self_Employed,9,Master,Single,,Adana,Rent,713,12105.48,380740.69,60,Home,0,Yes,No
LA-01997,62,62354.33,Self_Employed,14,Master,Married,0,Ankara,Family_Home,647,27817.29,561702.26,12,Debt_Consolidation,0,Yes,No
LA-01998,32,80835.07,Freelancer,14,Bachelor,Married,0,Bursa,Mortgage,655,41330.39,105393.96,36,Home,0,No,Yes
LA-01999,38,40951.95,Self_Employed,6,High_School,Married,0,Ankara,Mortgage,755,10185.70,58617.71,60,Other,0,No,Yes
LA-02000,65,91874.57,Private_Sector,17,Bachelor,Divorced,4,Konya,Owner,694,54545.21,109571.74,36,Business,1,No,Yes
LA-02001,49,83320.05,Self_Employed,10,Associate,Married,4,Bursa,Rent,627,37045.29,53742.24,60,Vehicle,1,No,No
LA-02002,29,40998.38,Public_Sector,7,High_School,Divorced,4,Istanbul,Owner,540,21698.82,325324.10,60,Business,2,No,Yes
LA-02003,39,28053.22,Freelancer,8,High_School,Married,1,Ankara,Mortgage,661,12796.77,140806.52,12,Business,0,No,Yes
LA-02004,59,28317.39,Private_Sector,17,Bachelor,Married,0,Adana,Mortgage,669,13164.59,130129.63,120,Debt_Consolidation,1,Yes,No
LA-02005,60,15000.00,Private_Sector,18,Bachelor,Married,1,Adana,Owner,,,222156.07,36,Education,0,No,No
LA-02006,56,52201.05,Private_Sector,,Bachelor,Married,1,Konya,Owner,600,20264.85,33946.68,24,Business,0,No,No
LA-02007,27,51014.73,Private_Sector,1,Bachelor,Married,4,Konya,Mortgage,742,26478.75,696747.14,24,Education,1,Yes,Yes
LA-02008,49,79499.58,Private_Sector,12,High_School,Single,1,Konya,Rent,650,34553.66,358925.46,36,Vehicle,2,No,No
LA-02009,33,82793.75,Public_Sector,4,Associate,Single,1,Bursa,Rent,646,48434.13,441924.71,120,Debt_Consolidation,0,No,No
LA-02010,53,49350.85,Private_Sector,13,High_School,Single,0,Bursa,Family_Home,576,26952.27,380458.54,60,Home,0,No,No
LA-02011,31,36205.17,Freelancer,5,Master,Divorced,2,Bursa,Mortgage,510,16444.05,217354.12,60,Other,3,No,No
LA-02012,28,45658.01,Freelancer,0,High_School,Single,0,Istanbul,Mortgage,645,24141.07,90753.10,48,Education,2,Yes,Yes
LA-02013,39,64213.70,Freelancer,2,Master,Divorced,1,Istanbul,Rent,712,22795.24,378797.85,84,Other,0,No,No
LA-02014,30,,Freelancer,5,Doctorate,Married,3,Izmir,Rent,554,8147.40,215102.61,24,Debt_Consolidation,1,No,No
LA-02015,27,99143.28,Freelancer,0,Bachelor,Married,2,Gaziantep,Mortgage,,10296.94,111603.39,36,Business,0,Yes,No
LA-02016,56,63847.01,Private_Sector,14,High_School,Single,1,Adana,Rent,641,3220.45,321498.43,12,Other,1,No,No
LA-02017,37,41197.32,Freelancer,14,Bachelor,Married,2,Bursa,Family_Home,601,19267.21,124588.68,84,Vehicle,0,No,Yes
LA-02018,24,72147.83,Private_Sector,6,Bachelor,Married,5,Konya,Rent,732,29842.30,108745.27,84,Education,0,No,Yes
LA-02019,24,33861.73,Public_Sector,4,Bachelor,Single,1,Antalya,Owner,626,2508.62,351923.75,12,Education,0,No,Yes
LA-02020,52,84196.28,Freelancer,10,High_School,Married,2,Ankara,Mortgage,610,11258.56,103671.27,48,Home,2,Yes,No
LA-02021,67,45645.53,Self_Employed,18,Bachelor,Single,0,Gaziantep,Mortgage,521,23973.56,141300.14,12,Vehicle,1,No,No
LA-02022,68,,Self_Employed,15,Bachelor,Married,1,Adana,Mortgage,664,46502.82,128907.33,120,Home,0,No,Yes
LA-02023,28,76145.18,Private_Sector,0,Bachelor,Single,0,Istanbul,Rent,588,31154.07,159677.38,36,Other,0,No,No
LA-02024,43,56239.96,Public_Sector,13,Bachelor,Married,0,Konya,Family_Home,747,30089.54,305042.27,48,Education,0,No,Yes
LA-02025,30,83932.12,Self_Employed,6,High_School,Single,3,Antalya,Mortgage,666,24372.54,370578.13,24,Vehicle,0,No,No
LA-02026,25,50039.65,Private_Sector,0,Bachelor,Married,0,Konya,Family_Home,579,5434.86,708467.47,84,Home,0,Yes,Yes
LA-02027,50,60323.20,Private_Sector,11,Master,Married,2,Ankara,Mortgage,759,30969.09,450458.08,84,Vehicle,2,No,Yes
LA-02028,30,60177.05,Public_Sector,0,High_School,Single,4,Ankara,Owner,768,,107830.91,48,Other,0,No,Yes
LA-02029,47,47547.77,Freelancer,12,High_School,Single,3,Istanbul,Family_Home,516,2920.89,333559.73,24,Education,4,No,No
LA-02030,35,28326.28,Freelancer,4,Master,Married,1,Konya,Owner,,11980.52,514076.51,24,Debt_Consolidation,0,No,No
LA-02031,66,39670.46,Public_Sector,19,High_School,Divorced,1,Konya,Mortgage,534,20253.64,68062.15,120,Vehicle,1,Yes,Yes
LA-02032,62,120439.67,Public_Sector,15,Associate,Single,1,Gaziantep,Family_Home,692,9355.32,1687712.61,84,Other,0,No,Yes
LA-02033,29,41614.96,Private_Sector,11,Bachelor,Married,2,Gaziantep,Rent,679,12128.11,598379.58,120,Business,0,No,No
LA-02034,32,86573.51,Private_Sector,9,Bachelor,Married,2,Izmir,Rent,729,20598.52,1631638.81,36,Home,1,No,No
LA-02035,21,53410.08,Private_Sector,3,Associate,Single,2,Konya,Mortgage,770,22102.79,198243.81,12,Home,0,No,No
LA-02036,63,53440.40,Retired,25,Bachelor,Single,0,Adana,Rent,643,13056.62,2083003.67,120,Vehicle,0,No,No
LA-02037,68,59114.81,Public_Sector,24,High_School,Married,1,Bursa,Family_Home,573,24626.35,330437.56,60,Education,3,No,No
LA-02038,27,34336.03,Self_Employed,1,Bachelor,Married,5,Izmir,Rent,695,11712.42,225135.77,84,Business,1,No,No
LA-02039,47,27142.87,Private_Sector,3,Associate,Single,3,Antalya,Mortgage,576,9314.69,272109.11,48,Other,0,No,No
LA-02040,23,44333.60,Private_Sector,5,Bachelor,Single,2,Adana,Rent,664,25333.95,299588.05,24,Debt_Consolidation,0,No,Yes
LA-02041,54,67504.90,Private_Sector,15,Bachelor,Married,2,Gaziantep,Family_Home,693,19159.63,165684.53,48,Vehicle,0,No,Yes
LA-02042,63,67168.99,Retired,23,Bachelor,Married,2,Antalya,Rent,637,27411.45,305985.85,48,Business,0,Yes,No
LA-02043,50,42007.36,Private_Sector,11,Associate,Married,4,Konya,Family_Home,594,26004.13,258324.29,120,Education,0,No,No
LA-02044,36,47696.74,Private_Sector,3,Master,Single,2,Ankara,Owner,710,5929.96,204356.46,120,Education,0,No,No
LA-02045,29,18600.09,Private_Sector,0,Bachelor,Married,1,Bursa,Family_Home,605,9991.74,399979.33,48,Vehicle,0,No,No
LA-02046,36,36381.27,,0,Master,Married,2,Antalya,Mortgage,622,18059.79,1090796.55,24,Debt_Consolidation,4,Yes,No
LA-02047,40,40974.69,Public_Sector,10,Bachelor,Married,5,Izmir,Family_Home,,7710.62,327538.63,36,Business,0,No,Yes
LA-02048,62,33168.14,Private_Sector,14,High_School,Single,3,Konya,Mortgage,712,19916.47,123076.57,12,Education,0,No,No
LA-02049,54,32515.66,Private_Sector,18,Bachelor,Married,0,Ankara,Mortgage,690,2046.84,140203.92,60,Education,0,No,Yes
LA-02050,23,117901.46,Self_Employed,2,Associate,Married,0,Ankara,Owner,642,53718.71,73014.92,24,Vehicle,0,Yes,Yes
LA-02051,44,35109.18,Self_Employed,16,Bachelor,Divorced,1,Bursa,Mortgage,695,9259.04,55803.45,84,Business,,No,Yes
LA-02052,32,72788.94,Freelancer,10,Doctorate,Single,2,Bursa,Family_Home,639,42638.68,204202.55,12,Home,0,No,Yes
LA-02053,51,51157.17,Freelancer,18,Master,Single,2,Bursa,Family_Home,734,14301.94,97662.89,120,Education,0,No,Yes
LA-02054,56,,Private_Sector,18,Associate,Divorced,2,Antalya,Owner,709,26570.05,144155.76,36,Education,0,No,Yes
LA-02055,62,108128.65,Public_Sector,23,Bachelor,Married,1,Izmir,Rent,742,65331.35,173569.42,60,Other,0,No,Yes
LA-02056,48,87227.06,Private_Sector,15,Doctorate,Single,5,Adana,Mortgage,536,11048.65,99794.96,60,Vehicle,1,No,Yes
LA-02057,21,51086.75,Private_Sector,0,Bachelor,Married,1,Antalya,Owner,552,14213.64,196532.33,36,Business,0,No,No
LA-02058,64,77536.81,Self_Employed,12,Master,Single,1,Ankara,Mortgage,592,14998.12,156184.05,24,Home,0,No,No
LA-02059,51,101084.99,Freelancer,12,High_School,Married,1,Konya,Family_Home,609,30400.38,297952.49,12,Vehicle,3,Yes,No
LA-02060,46,37493.24,Private_Sector,12,Bachelor,Single,2,Antalya,Mortgage,705,20986.12,202200.32,36,Vehicle,0,No,No
LA-02061,58,30563.05,Private_Sector,16,Master,Married,4,Ankara,Mortgage,568,9760.10,212627.23,48,Business,0,No,No
LA-02062,40,40660.75,Public_Sector,12,High_School,Single,1,Ankara,Mortgage,649,23716.20,321615.99,24,Home,1,No,Yes
LA-02063,69,55125.38,Self_Employed,22,Master,Married,5,Gaziantep,Mortgage,646,22350.89,376964.50,24,Debt_Consolidation,0,No,Yes
LA-02064,42,21824.34,Private_Sector,10,Bachelor,Married,1,Gaziantep,Family_Home,611,9135.99,147219.65,36,Business,0,No,No
LA-02065,22,72195.95,Self_Employed,,Bachelor,Married,0,Ankara,Owner,749,42344.18,428503.66,48,Debt_Consolidation,0,Yes,Yes
LA-02066,43,17333.12,Private_Sector,2,Master,Single,2,Ankara,Rent,704,4540.01,112379.45,60,Debt_Consolidation,0,No,Yes
LA-02067,64,62937.89,Private_Sector,11,Bachelor,Widowed,1,Ankara,Mortgage,711,21860.90,1474067.93,24,Other,0,No,Yes
LA-02068,63,51285.71,Freelancer,18,High_School,Married,0,Konya,Owner,584,21470.13,186022.09,24,Home,1,No,Yes
LA-02069,38,53673.53,Private_Sector,10,Associate,Married,0,Izmir,Owner,509,27852.89,252671.29,48,Vehicle,1,Yes,No
LA-02070,53,31120.64,Public_Sector,16,High_School,Single,0,Bursa,Mortgage,722,1671.62,286475.00,24,Other,0,No,No
LA-02071,22,47873.04,Private_Sector,4,Bachelor,Single,3,Adana,Mortgage,683,18438.76,264924.89,84,Home,1,No,Yes
LA-02072,38,40426.29,Freelancer,0,Master,Married,3,Konya,Owner,616,24106.67,183275.56,120,Business,0,No,No
LA-02073,55,72108.71,Private_Sector,18,High_School,Single,2,Izmir,Rent,658,35988.34,119876.91,48,Vehicle,0,No,Yes
LA-02074,57,46210.19,Private_Sector,13,High_School,Married,2,Izmir,Owner,724,24722.92,995555.96,24,Other,0,No,Yes
LA-02075,54,51312.02,Private_Sector,9,Bachelor,Married,2,Bursa,Rent,742,12598.32,290038.28,36,Other,0,No,Yes
