Property_ID,District,Building_Type,Gross_Area_m2,Rooms,Bathrooms,Building_Age,Floor,Total_Floors,Heating_Type,Furnished_Status,Parking_Spaces,Balconies,In_Residential_Complex,View_Type,Distance_to_Center_km,Distance_to_Transit_km,Elevator,Security,Price_TL
HP-02343,Cankaya,Residence,126.7,3,1,6,8,17,Heat_Pump,Semi_Furnished,0,2,Yes,City,9.28,1.41,Yes,No,6666952.72
HP-02344,Cankaya,Apartment,150.4,5,2,28,8,11,Central,Unfurnished,1,1,No,Street,1.67,0.94,Yes,No,5510342.70
HP-02345,Uskudar,Apartment,133.4,4,1,,4,6,Natural_Gas,Unfurnished,1,2,No,City,,0.92,Yes,Yes,9825379.62
HP-02346,Cankaya,Apartment,143.8,3,1,30,4,14,Heat_Pump,Unfurnished,1,1,No,Street,3.16,0.07,Yes,No,6885316.19
HP-02347,Cankaya,Detached,297.1,7,3,13,0,13,Central,Semi_Furnished,2,2,Yes,Street,7.41,1.17,Yes,No,16068920.38
HP-02348,Sisli,Detached,125.5,3,1,4,0,9,Central,Unfurnished,1,1,Yes,Park,0.96,2.73,No,No,11852982.56
HP-02349,Cankaya,Apartment,124.3,4,2,24,21,29,Natural_Gas,Semi_Furnished,1,2,No,Sea,7.35,0.52,No,No,6558620.74
HP-02350,Karsiyaka,Apartment,122.7,3,1,11,15,26,Electric,Unfurnished,1,2,Yes,Sea,4.51,0.79,Yes,No,9810637.27
HP-02351,Konyaalti,Apartment,169.2,5,2,7,5,18,Natural_Gas,Unfurnished,2,1,No,Street,8.79,0.78,No,Yes,9327513.66
HP-02352,Kadikoy,Apartment,112.2,3,1,33,10,23,Natural_Gas,Furnished,0,1,No,Street,5.83,0.16,Yes,Yes,6058071.70
HP-02353,Besiktas,Apartment,130.0,3,1,5,28,37,Natural_Gas,Semi_Furnished,2,1,No,Street,10.26,0.63,Yes,Yes,12018541.57
HP-02354,Kadikoy,Apartment,175.5,6,3,5,23,36,Heat_Pump,Semi_Furnished,0,1,Yes,Street,1.32,1.32,Yes,No,16204840.52
HP-02355,Besiktas,Townhouse,206.7,5,2,8,12,18,Central,Semi_Furnished,1,1,No,Street,5.78,2.10,No,No,19386671.92
HP-02356,Nilufer,Residence,119.3,4,2,8,12,19,Coal,Semi_Furnished,1,1,Yes,City,6.03,0.32,Yes,Yes,6038516.23
HP-02357,Cankaya,Apartment,108.0,3,1,10,18,30,Central,Unfurnished,2,2,No,Nature,3.07,2.00,Yes,Yes,5367453.83
HP-02358,Sisli,Residence,152.6,4,1,26,20,25,Natural_Gas,Semi_Furnished,1,3,Yes,Nature,6.98,2.11,Yes,No,10977886.68
HP-02359,Beylikduzu,Apartment,120.8,3,1,1,5,18,Natural_Gas,Semi_Furnished,1,1,No,Street,4.15,1.00,Yes,No,4947309.51
HP-02360,Uskudar,Apartment,101.0,3,1,34,12,22,Natural_Gas,Unfurnished,1,0,Yes,City,7.64,1.19,Yes,Yes,5118476.42
HP-02361,Beylikduzu,Apartment,120.2,3,1,22,0,7,Natural_Gas,Unfurnished,1,0,No,Street,11.65,0.77,Yes,No,3412385.09
HP-02362,Karsiyaka,Apartment,130.0,4,2,8,5,12,Natural_Gas,Semi_Furnished,0,2,Yes,Park,6.12,0.99,No,Yes,6923241.19
HP-02363,Atasehir,Apartment,146.1,5,2,9,12,22,Natural_Gas,Furnished,2,1,Yes,Street,4.92,1.53,Yes,Yes,9800392.72
HP-02364,Beylikduzu,Apartment,228.2,6,3,10,23,32,Central,Semi_Furnished,1,1,No,Nature,6.00,0.35,Yes,No,9246489.91
HP-02365,Besiktas,Residence,190.5,5,2,19,10,15,Electric,Semi_Furnished,2,1,No,Street,8.49,0.61,No,Yes,17901555.05
HP-02366,Beylikduzu,Apartment,93.1,3,1,2,15,23,Central,Unfurnished,1,0,Yes,Street,4.41,2.49,Yes,Yes,4307642.06
HP-02367,Atasehir,Residence,210.5,5,2,2,13,24,Natural_Gas,Unfurnished,2,2,No,Park,17.88,1.96,Yes,No,18134953.55
HP-02368,Kadikoy,Detached,276.2,8,3,14,0,2,Central,Semi_Furnished,2,1,No,Park,3.88,0.22,Yes,Yes,31374754.81
HP-02369,Nilufer,Apartment,146.1,4,1,12,3,11,Central,Semi_Furnished,3,3,No,Street,2.24,1.52,No,Yes,5546936.83
HP-02370,Uskudar,Detached,190.6,5,2,2,0,8,Natural_Gas,Unfurnished,1,2,Yes,Street,0.87,3.42,Yes,Yes,15853926.65
HP-02371,Kadikoy,Detached,265.7,7,2,5,0,9,Natural_Gas,Semi_Furnished,1,0,No,Park,3.62,2.25,No,Yes,27594835.01
HP-02372,Sisli,Apartment,135.7,4,2,11,1,14,Natural_Gas,Furnished,1,0,Yes,Park,3.04,1.29,Yes,Yes,9529802.14
HP-02373,Konyaalti,Residence,142.7,4,1,27,11,24,Heat_Pump,Furnished,1,1,No,City,9.55,0.59,No,No,6841410.38
HP-02374,Beylikduzu,Residence,,4,1,5,8,12,Natural_Gas,Unfurnished,1,1,No,City,4.10,0.68,Yes,No,5212053.00
HP-02375,Beylikduzu,Apartment,192.8,6,3,4,26,29,Natural_Gas,Furnished,1,1,No,Street,6.61,1.83,Yes,Yes,6712448.19
HP-02376,Cankaya,Townhouse,253.5,6,3,17,,37,Heat_Pump,Unfurnished,2,0,No,Street,10.69,1.07,Yes,Yes,11780096.96
HP-02377,Kadikoy,Residence,186.4,6,3,10,23,30,Natural_Gas,Semi_Furnished,1,2,No,City,5.68,1.78,Yes,Yes,13907314.69
HP-02378,Kadikoy,Apartment,71.0,2,1,3,19,23,Electric,Unfurnished,2,2,No,Street,1.59,1.15,Yes,No,6314624.68
HP-02379,Atasehir,Apartment,202.3,6,2,10,23,29,Central,Unfurnished,3,1,Yes,Nature,5.42,0.81,Yes,No,14952771.44
HP-02380,Sisli,Apartment,163.8,4,2,1,15,18,Heat_Pump,Unfurnished,1,2,Yes,Street,0.63,0.28,Yes,No,17220614.82
HP-02381,Cankaya,Apartment,117.5,4,1,12,25,28,Natural_Gas,Semi_Furnished,0,1,Yes,Street,5.56,0.48,No,Yes,4398227.24
HP-02382,Besiktas,Apartment,163.3,5,2,7,16,22,Natural_Gas,Unfurnished,2,0,Yes,City,,0.96,No,Yes,14492870.75
HP-02383,Nilufer,Apartment,35.0,1,1,4,28,38,Natural_Gas,Unfurnished,0,1,No,Street,10.71,0.60,No,Yes,1094098.78
HP-02384,Cankaya,Apartment,87.5,2,1,22,15,27,Natural_Gas,Semi_Furnished,2,2,No,Sea,6.56,0.74,Yes,Yes,4024822.11
HP-02385,Konyaalti,Apartment,114.5,3,1,28,0,13,Heat_Pump,Unfurnished,1,2,Yes,Street,4.46,0.83,Yes,No,4945158.03
HP-02386,Beylikduzu,Apartment,73.4,3,1,2,6,13,Central,Furnished,2,,Yes,Street,11.14,2.04,No,Yes,2291044.96
HP-02387,Besiktas,Residence,71.9,2,1,9,17,21,Natural_Gas,Unfurnished,1,3,Yes,Street,7.10,3.59,Yes,No,7939126.32
HP-02388,Atasehir,Detached,219.5,7,3,3,0,2,Central,Furnished,0,1,No,Park,0.77,0.05,No,No,19715209.12
HP-02389,Besiktas,Apartment,143.6,3,1,31,22,24,Electric,Unfurnished,1,3,Yes,Nature,5.88,1.15,No,Yes,14139611.11
HP-02390,Nilufer,Detached,185.7,6,2,20,0,6,Central,Semi_Furnished,0,0,No,Park,4.58,0.42,Yes,No,8256530.80
HP-02391,Karsiyaka,Residence,173.8,4,1,28,20,30,Natural_Gas,Furnished,1,2,No,Sea,6.28,1.91,Yes,Yes,12642708.96
HP-02392,Beylikduzu,Townhouse,144.8,4,1,53,17,29,Natural_Gas,Unfurnished,0,1,No,City,7.82,0.39,No,Yes,3443356.35
HP-02393,Cankaya,Apartment,94.6,3,1,2,26,30,Natural_Gas,Semi_Furnished,1,1,Yes,Street,2.62,2.62,Yes,Yes,4813807.91
HP-02394,Uskudar,Apartment,58.4,1,1,2,14,18,Natural_Gas,Unfurnished,1,0,No,City,3.05,0.95,No,No,4531698.66
HP-02395,Sisli,Apartment,101.9,4,2,20,15,24,Central,Unfurnished,2,1,No,Street,8.57,0.86,Yes,No,6549626.91
HP-02396,Kadikoy,Apartment,65.3,2,1,7,16,28,Central,Furnished,1,1,No,Sea,15.45,2.81,Yes,No,5175489.37
HP-02397,Karsiyaka,Apartment,150.4,4,1,2,12,15,Natural_Gas,Unfurnished,0,0,Yes,City,3.63,1.65,No,No,9724784.32
HP-02398,Besiktas,Apartment,156.1,4,2,17,8,15,Natural_Gas,Furnished,0,1,No,Nature,0.59,1.00,No,Yes,15942776.50
HP-02399,Atasehir,Apartment,412.2,12,4,8,0,3,Natural_Gas,Unfurnished,1,1,No,Sea,6.30,1.12,Yes,Yes,34854933.37
HP-02400,Atasehir,Detached,106.7,3,1,6,0,4,Central,Furnished,0,4,Yes,Nature,9.36,0.27,No,No,9302310.86
HP-02401,Kadikoy,Apartment,49.3,1,1,6,20,23,Central,Furnished,1,2,Yes,Street,17.32,0.46,Yes,Yes,3061407.43
HP-02402,Atasehir,Apartment,39.6,1,1,13,6,17,Electric,Furnished,0,3,No,Street,5.09,0.99,Yes,No,1896488.82
HP-02403,Cankaya,Residence,35.0,1,1,11,8,15,Natural_Gas,Furnished,0,2,Yes,Park,6.83,2.09,Yes,No,1676989.38
HP-02404,Konyaalti,Detached,161.2,5,2,4,0,3,Natural_Gas,Furnished,2,1,No,Street,1.29,,No,No,10617421.15
HP-02405,Besiktas,Apartment,111.0,3,1,1,20,30,Central,Furnished,2,0,No,City,5.32,2.22,Yes,Yes,12233948.67
HP-02406,Nilufer,Detached,196.3,5,2,17,0,5,Central,Semi_Furnished,1,1,Yes,Sea,2.69,0.82,Yes,Yes,11129488.22
HP-02407,Nilufer,Apartment,186.3,5,2,33,14,25,Natural_Gas,Unfurnished,1,3,Yes,Street,7.10,0.26,Yes,Yes,6336032.27
HP-02408,Atasehir,Apartment,58.3,2,1,7,9,20,Heat_Pump,Semi_Furnished,2,1,No,Nature,4.13,0.92,Yes,No,3138636.94
HP-02409,Karsiyaka,Apartment,35.0,1,1,12,23,33,Natural_Gas,Furnished,3,1,Yes,Street,3.47,0.49,Yes,Yes,1916301.27
HP-02410,Nilufer,Detached,111.1,3,1,20,0,4,Natural_Gas,Unfurnished,0,1,Yes,Street,11.57,1.22,No,No,4202102.75
HP-02411,Beylikduzu,Apartment,166.0,4,2,11,9,21,Natural_Gas,Unfurnished,2,0,No,Street,0.55,1.19,Yes,Yes,6620575.39
HP-02412,Nilufer,Apartment,52.8,1,1,6,13,24,Central,Semi_Furnished,1,2,No,Sea,2.33,1.46,Yes,Yes,2348930.30
HP-02413,Nilufer,Apartment,52.3,2,1,75,9,20,Coal,Unfurnished,1,1,No,Nature,2.85,1.51,Yes,Yes,1264502.50
HP-02414,Sisli,Residence,159.6,4,2,33,,18,Central,Unfurnished,1,2,Yes,City,0.76,0.31,Yes,No,10232395.31
HP-02415,Sisli,Apartment,164.8,6,2,25,5,16,Electric,Furnished,1,0,Yes,Sea,2.97,1.20,No,Yes,12727061.20
HP-02416,Kadikoy,Residence,158.5,5,2,27,8,21,Central,Furnished,1,4,No,Park,4.53,0.21,Yes,No,15105940.75
HP-02417,Nilufer,Apartment,35.0,1,1,11,10,21,Electric,Unfurnished,0,1,Yes,Street,6.90,1.37,Yes,No,1124800.62
HP-02418,Uskudar,Apartment,176.9,4,1,3,16,22,Natural_Gas,Semi_Furnished,2,1,No,Park,1.52,0.24,Yes,No,16235825.92
HP-02419,Karsiyaka,Detached,174.7,6,2,50,0,7,Natural_Gas,Furnished,1,1,Yes,City,6.32,1.43,Yes,Yes,6785679.71
HP-02420,Besiktas,Apartment,245.6,7,3,8,13,24,Natural_Gas,Unfurnished,3,1,Yes,Park,7.22,,Yes,Yes,29108951.42
HP-02421,Konyaalti,Apartment,85.4,3,1,27,28,40,Electric,Unfurnished,1,1,Yes,Street,20.01,0.59,No,Yes,3524605.70
HP-02422,Sisli,Apartment,86.7,2,1,31,18,25,Heat_Pump,Furnished,1,1,No,Street,0.87,1.09,Yes,No,5284283.35
HP-02423,Kadikoy,Apartment,150.7,5,2,6,26,37,Natural_Gas,Semi_Furnished,1,1,No,City,1.03,2.17,No,No,12402864.20
HP-02424,Atasehir,Villa,163.4,5,2,14,0,8,Central,Furnished,1,,No,Nature,6.95,1.74,Yes,Yes,14092504.61
HP-02425,Uskudar,Apartment,154.9,4,1,5,1,12,Natural_Gas,Unfurnished,0,0,No,Street,4.98,0.20,Yes,No,10309367.96
HP-02426,Cankaya,Apartment,160.7,5,2,21,14,25,Natural_Gas,Unfurnished,1,1,No,Sea,6.90,0.71,Yes,No,8744877.89
HP-02427,Beylikduzu,Apartment,152.6,4,2,6,17,29,Natural_Gas,Unfurnished,1,1,Yes,Nature,3.19,1.10,Yes,Yes,6796281.09
HP-02428,Atasehir,Apartment,105.1,3,1,20,0,9,Central,Semi_Furnished,2,0,Yes,Nature,1.87,0.67,No,No,6894269.09
HP-02429,Besiktas,Apartment,138.1,4,1,7,19,26,Natural_Gas,Unfurnished,1,2,Yes,Nature,6.39,0.71,Yes,Yes,15126183.32
HP-02430,Besiktas,Apartment,145.1,4,1,23,3,14,Electric,Semi_Furnished,2,1,No,Street,5.36,1.11,Yes,No,11774743.80
HP-02431,Cankaya,Apartment,195.1,5,2,3,26,34,Natural_Gas,Furnished,0,1,Yes,Street,1.15,0.44,Yes,No,10861230.53
HP-02432,Nilufer,Detached,248.5,6,3,29,0,2,Central,Unfurnished,1,2,Yes,City,0.30,1.16,Yes,No,11275048.91
HP-02433,Beylikduzu,Apartment,239.8,7,3,19,23,28,Natural_Gas,Unfurnished,1,2,Yes,Street,7.09,0.54,Yes,Yes,9805840.15
HP-02434,Kadikoy,Apartment,,2,1,17,27,34,Natural_Gas,Furnished,1,0,Yes,City,5.49,1.77,No,No,3926150.27
HP-02435,Beylikduzu,Apartment,271.6,7,3,7,19,29,Electric,Furnished,2,1,No,Nature,5.59,1.23,Yes,No,10798400.60
HP-02436,Atasehir,Apartment,142.2,4,2,41,18,28,Natural_Gas,Furnished,1,1,Yes,Park,7.17,0.22,Yes,No,8218897.50
HP-02437,Beylikduzu,Villa,170.6,4,1,2,0,4,Central,Furnished,1,,Yes,Street,1.31,0.67,Yes,Yes,10805208.67
HP-02438,Karsiyaka,Detached,156.9,5,2,9,0,5,Electric,Furnished,0,1,No,Sea,4.57,0.67,Yes,Yes,12076414.94
HP-02439,Konyaalti,Apartment,244.5,8,3,1,10,16,Natural_Gas,Unfurnished,2,1,Yes,City,9.16,0.70,No,No,16041963.07
HP-02440,Kadikoy,Villa,179.2,6,2,9,0,3,Central,Unfurnished,1,1,No,Street,2.11,0.67,Yes,No,20173791.01
HP-02441,Besiktas,Apartment,139.7,5,2,58,20,23,Central,Unfurnished,1,2,No,City,3.65,1.22,Yes,Yes,7962779.12
HP-02442,Beylikduzu,Apartment,63.9,2,1,4,23,32,Central,Semi_Furnished,1,2,Yes,Street,6.81,0.19,No,Yes,2449813.28
HP-02443,Cankaya,Detached,181.6,5,2,21,0,11,Natural_Gas,Unfurnished,0,2,No,City,1.51,0.65,Yes,No,9353582.19
HP-02444,Cankaya,Residence,96.8,3,1,16,18,26,Central,Semi_Furnished,1,2,No,Park,1.98,2.31,Yes,No,4946396.81
HP-02445,Kadikoy,Apartment,41.0,1,1,21,10,17,Natural_Gas,Unfurnished,0,2,No,Nature,1.13,0.56,Yes,Yes,2714651.44
HP-02446,Uskudar,Detached,163.5,5,2,48,0,6,Central,Unfurnished,1,1,No,Park,8.40,0.66,No,Yes,8651962.39
HP-02447,Konyaalti,Apartment,571.4,12,5,1,8,17,Central,Unfurnished,2,2,No,Park,4.37,1.33,No,Yes,42119175.99
HP-02448,Kadikoy,Apartment,129.6,4,2,10,13,20,Central,Unfurnished,2,1,Yes,Nature,6.08,1.26,Yes,No,12262782.63
HP-02449,Karsiyaka,Apartment,160.7,4,2,9,5,11,Natural_Gas,Semi_Furnished,0,2,Yes,Street,9.79,2.45,Yes,Yes,6743928.53
HP-02450,Karsiyaka,Apartment,220.2,6,2,1,12,17,Natural_Gas,Furnished,1,3,No,Street,1.08,0.59,No,No,12680136.79
HP-02451,Cankaya,Apartment,182.8,5,2,17,16,24,Natural_Gas,Unfurnished,1,1,No,Street,4.21,1.53,No,No,7202969.71
HP-02452,Besiktas,Apartment,142.1,5,2,16,5,14,Natural_Gas,Semi_Furnished,1,3,No,City,10.92,1.24,Yes,Yes,13111181.04
HP-02453,Atasehir,Apartment,139.9,4,1,12,8,16,Electric,Furnished,1,1,No,Street,3.65,0.40,Yes,No,7168022.65
HP-02454,Cankaya,Residence,42.4,1,1,8,17,30,Natural_Gas,Unfurnished,1,0,No,Sea,1.21,0.97,Yes,Yes,3531314.22
HP-02455,Cankaya,Residence,91.8,3,1,29,23,28,Central,Semi_Furnished,1,1,Yes,City,2.61,2.75,No,Yes,5152848.28
HP-02456,Karsiyaka,Apartment,186.7,5,2,15,27,33,Natural_Gas,Furnished,0,1,No,Street,3.94,0.79,Yes,No,10271751.56
HP-02457,Uskudar,Residence,169.4,5,2,9,23,25,Heat_Pump,Semi_Furnished,1,0,Yes,Street,4.20,0.94,Yes,Yes,15302469.32
HP-02458,Uskudar,Apartment,166.6,6,3,16,11,16,Natural_Gas,Unfurnished,1,2,No,Street,3.64,0.46,Yes,Yes,13396209.46
HP-02459,Kadikoy,Apartment,35.0,1,1,1,21,28,,Furnished,2,1,No,Street,7.49,4.03,No,Yes,2612827.65
HP-02460,Karsiyaka,Apartment,168.6,5,2,42,3,8,Natural_Gas,Furnished,1,1,No,Street,5.97,2.51,No,No,5880473.67
HP-02461,Besiktas,Residence,119.7,4,2,0,22,24,Electric,Unfurnished,2,2,No,Nature,5.24,0.48,No,No,17482398.51
HP-02462,Atasehir,Apartment,56.4,2,1,25,22,30,Natural_Gas,Semi_Furnished,1,1,Yes,Street,7.90,0.16,No,No,3011376.95
HP-02463,Kadikoy,Apartment,135.7,4,2,23,28,34,Natural_Gas,Furnished,0,0,No,Street,4.23,0.29,No,No,6864003.20
HP-02464,Sisli,Apartment,120.6,3,1,35,16,27,Central,Semi_Furnished,1,1,No,Sea,8.70,0.72,Yes,Yes,7745609.78
HP-02465,Uskudar,Apartment,160.4,4,2,9,14,22,Natural_Gas,Unfurnished,0,1,No,City,4.77,0.65,No,No,9666790.69
HP-02466,Kadikoy,Apartment,259.4,7,3,17,2,14,,Furnished,1,2,No,City,6.64,2.53,Yes,Yes,16540227.57
HP-02467,Beylikduzu,Apartment,198.0,5,,20,28,31,Electric,Semi_Furnished,1,3,Yes,Nature,12.95,0.36,Yes,No,6598730.05
HP-02468,Beylikduzu,Residence,91.4,3,1,12,5,12,Central,Semi_Furnished,2,1,No,Street,2.04,1.00,No,No,4016823.27
HP-02469,Kadikoy,Villa,,3,1,5,0,2,Electric,Semi_Furnished,1,2,Yes,City,10.91,1.10,Yes,Yes,12788694.64
HP-02470,Kadikoy,Residence,131.5,3,1,40,8,14,Electric,Unfurnished,2,1,Yes,Street,8.61,1.34,No,Yes,8938095.58
HP-02471,Karsiyaka,Apartment,149.9,4,,1,25,33,Central,Unfurnished,1,0,No,City,5.46,0.63,No,No,10180557.34
HP-02472,Uskudar,Residence,232.9,6,2,20,7,14,Natural_Gas,Unfurnished,1,2,Yes,Park,9.71,0.13,Yes,No,19212438.54
HP-02473,Besiktas,Detached,162.7,5,2,17,0,12,Natural_Gas,Unfurnished,1,1,Yes,Street,5.20,0.56,Yes,No,16319008.19
HP-02474,Konyaalti,Apartment,131.2,4,,22,5,18,Central,Semi_Furnished,0,2,No,Street,2.58,0.27,Yes,Yes,6279054.75
HP-02475,Atasehir,Apartment,68.0,2,1,1,14,19,Natural_Gas,Semi_Furnished,1,0,Yes,City,3.15,0.55,Yes,No,4760435.59
HP-02476,Uskudar,Apartment,504.1,12,4,,13,24,Electric,Semi_Furnished,1,3,Yes,City,4.07,2.91,Yes,Yes,44020119.68
HP-02477,Besiktas,Apartment,180.8,5,2,5,18,23,Natural_Gas,Unfurnished,0,2,No,City,5.08,2.49,Yes,No,16909343.22
HP-02478,Nilufer,Apartment,67.7,2,1,12,19,22,Natural_Gas,Furnished,1,1,No,Street,6.51,0.32,Yes,Yes,2375114.00
HP-02479,Besiktas,Apartment,56.6,2,1,75,22,34,Natural_Gas,Furnished,1,1,No,Park,2.20,1.72,Yes,Yes,3160827.51
HP-02480,Atasehir,Apartment,125.2,4,2,75,6,14,Natural_Gas,Semi_Furnished,1,1,Yes,Park,4.09,0.41,Yes,Yes,5183865.55
HP-02481,Kadikoy,Apartment,133.2,4,2,19,16,25,Natural_Gas,Unfurnished,3,1,No,Street,4.18,2.34,Yes,Yes,9152254.72
HP-02482,Konyaalti,Residence,234.7,7,2,,3,16,Electric,Furnished,1,1,No,Street,12.65,1.01,No,No,13301454.69
HP-02483,Beylikduzu,Apartment,243.5,8,3,28,27,35,Electric,Unfurnished,1,2,No,Nature,2.19,1.54,Yes,No,7605533.28
HP-02484,Karsiyaka,Residence,82.2,3,1,1,7,18,Electric,Unfurnished,0,1,Yes,Park,6.78,0.77,No,Yes,5911285.95
HP-02485,Konyaalti,Apartment,111.7,3,1,70,14,21,Heat_Pump,Furnished,1,1,Yes,Park,1.72,,Yes,Yes,4762988.43
HP-02486,Beylikduzu,Apartment,65.6,2,1,13,21,33,Electric,Unfurnished,1,2,No,Street,0.96,1.05,Yes,Yes,2102964.40
HP-02487,Kadikoy,Apartment,112.2,3,1,18,10,14,Heat_Pump,Furnished,1,4,Yes,Street,1.97,1.15,Yes,Yes,9519312.08
HP-02488,Karsiyaka,Residence,161.7,6,2,8,24,35,Natural_Gas,Unfurnished,0,3,No,Street,3.00,3.04,No,Yes,7658735.34
HP-02489,Karsiyaka,Detached,211.2,5,2,20,0,7,Central,Unfurnished,1,1,No,Street,3.52,0.40,Yes,Yes,10516992.04
HP-02490,Kadikoy,Apartment,,4,1,4,4,8,Natural_Gas,Semi_Furnished,2,1,Yes,Park,2.76,0.64,Yes,Yes,16150639.29
HP-02491,Besiktas,Apartment,191.3,6,3,5,16,27,Natural_Gas,Unfurnished,1,2,No,Street,6.71,2.79,Yes,No,16114686.56
HP-02492,Konyaalti,Apartment,193.9,5,2,14,11,20,Natural_Gas,Semi_Furnished,1,1,Yes,Park,9.53,1.19,Yes,No,11113594.92
HP-02493,Uskudar,Villa,170.1,5,,12,0,5,Natural_Gas,Unfurnished,1,1,No,Street,2.09,0.74,No,Yes,15658695.89
HP-02494,Kadikoy,Apartment,163.0,4,1,5,23,34,Natural_Gas,Semi_Furnished,1,1,Yes,Nature,4.52,0.20,Yes,No,15310652.56
HP-02495,Sisli,Detached,244.0,7,3,2,0,3,Natural_Gas,Semi_Furnished,0,1,No,City,8.04,0.19,Yes,No,24109987.10
HP-02496,Cankaya,Residence,57.2,1,1,3,20,25,Natural_Gas,Semi_Furnished,1,1,Yes,City,1.68,1.72,Yes,Yes,3350177.97
HP-02497,Konyaalti,Apartment,58.9,1,1,19,2,5,Natural_Gas,Unfurnished,1,3,No,Street,3.71,0.30,Yes,Yes,2807622.44
HP-02498,Nilufer,Apartment,120.5,4,2,9,4,8,Heat_Pump,Semi_Furnished,1,0,No,Nature,1.48,0.53,Yes,No,5937684.91
HP-02499,Nilufer,Apartment,100.0,3,1,11,18,31,Central,Unfurnished,0,0,No,Nature,3.76,0.53,No,Yes,3694351.58
HP-02500,Besiktas,Townhouse,264.4,6,2,2,17,26,Natural_Gas,Unfurnished,1,1,No,Street,6.43,2.15,Yes,Yes,26275909.83
HP-02501,Cankaya,Apartment,91.8,2,1,35,23,33,Central,Semi_Furnished,0,1,No,Street,24.27,1.15,Yes,Yes,2510705.92
HP-02502,Konyaalti,Apartment,83.5,2,1,14,15,26,Natural_Gas,Semi_Furnished,2,0,No,City,4.67,2.91,No,No,5197364.40
HP-02503,Besiktas,Apartment,139.4,4,2,3,27,35,Natural_Gas,Unfurnished,3,1,No,Park,1.68,0.80,No,Yes,19381002.70
HP-02504,Kadikoy,Apartment,83.3,2,1,4,3,15,Natural_Gas,Unfurnished,1,2,Yes,Park,14.12,0.64,No,Yes,6164044.41
HP-02505,Beylikduzu,Residence,210.6,6,2,15,3,7,Electric,Furnished,1,3,Yes,Park,1.76,1.88,Yes,No,10704520.69
HP-02506,Nilufer,Apartment,143.8,4,1,66,3,14,Natural_Gas,Unfurnished,1,1,Yes,Nature,3.26,0.43,Yes,Yes,5140687.12
HP-02507,Kadikoy,Apartment,146.6,4,1,3,24,30,Central,Unfurnished,1,3,No,Nature,7.49,1.39,Yes,No,12733864.23
HP-02508,Sisli,Apartment,86.5,2,1,17,6,9,Central,Unfurnished,0,2,Yes,Park,5.59,1.34,No,No,5475127.23
HP-02509,Besiktas,Villa,102.1,3,1,18,0,13,Heat_Pump,Unfurnished,2,2,Yes,Street,12.16,0.97,Yes,Yes,12138187.64
HP-02510,Atasehir,Townhouse,108.2,3,1,21,18,23,Central,Semi_Furnished,1,1,No,Street,5.19,,Yes,No,5752263.52
HP-02511,Beylikduzu,Apartment,52.3,1,1,21,17,23,Central,Unfurnished,1,,No,City,6.82,2.40,Yes,Yes,1665153.83
HP-02512,Atasehir,Residence,178.6,5,2,12,2,8,Electric,Unfurnished,1,,No,City,13.91,0.73,Yes,Yes,10617224.29
HP-02513,Karsiyaka,Apartment,176.7,6,3,3,13,22,Heat_Pump,Unfurnished,2,1,No,Sea,1.87,0.27,Yes,Yes,13291685.01
HP-02514,Nilufer,Apartment,141.1,4,1,12,17,29,Natural_Gas,Semi_Furnished,1,1,Yes,City,5.25,1.17,No,Yes,5289570.84
HP-02515,Sisli,Villa,241.6,7,3,9,0,4,Central,Unfurnished,0,2,No,Street,9.99,1.97,Yes,No,20786716.34
HP-02516,Karsiyaka,Apartment,50.4,1,1,2,18,20,Natural_Gas,Semi_Furnished,0,1,No,Sea,12.82,4.63,No,Yes,2411686.50
HP-02517,Konyaalti,Apartment,143.1,4,2,21,12,20,Coal,Unfurnished,0,2,No,City,6.94,1.57,Yes,Yes,5798510.05
HP-02518,Uskudar,Apartment,213.0,7,3,5,,12,Natural_Gas,Unfurnished,0,0,No,City,2.61,3.03,Yes,No,11876162.62
HP-02519,Sisli,Residence,142.6,5,2,0,18,25,Natural_Gas,Unfurnished,2,0,No,Street,5.68,0.66,Yes,No,13163828.03
HP-02520,Uskudar,Apartment,109.0,3,1,5,19,30,,Furnished,2,0,Yes,Street,4.73,0.54,Yes,Yes,8142558.38
HP-02521,Atasehir,Apartment,125.4,4,2,13,2,15,Natural_Gas,Unfurnished,1,1,No,Street,10.64,0.73,Yes,Yes,4708348.90
HP-02522,Karsiyaka,Apartment,150.8,4,2,22,14,24,Heat_Pump,Unfurnished,0,3,Yes,City,3.23,1.12,Yes,No,7366136.51
HP-02523,Karsiyaka,Apartment,158.0,4,2,1,8,10,Natural_Gas,Unfurnished,2,0,No,Street,6.17,0.21,Yes,No,8291878.35
HP-02524,Besiktas,Residence,191.3,6,3,0,10,19,Natural_Gas,Semi_Furnished,1,2,No,City,10.00,0.41,Yes,No,25149324.66
HP-02525,Sisli,Townhouse,174.3,6,2,13,15,27,Heat_Pump,Semi_Furnished,2,1,Yes,Park,2.01,0.58,Yes,Yes,15810161.60
HP-02526,Besiktas,Detached,147.7,4,1,18,0,6,Electric,Unfurnished,1,2,Yes,Street,2.22,0.89,Yes,No,17065562.65
HP-02527,Besiktas,Apartment,134.2,3,1,5,25,32,Natural_Gas,Unfurnished,0,2,Yes,Nature,0.55,1.30,Yes,No,15041950.38
HP-02528,Nilufer,Apartment,255.2,9,3,13,15,20,Central,Unfurnished,1,1,No,Street,10.50,2.49,Yes,Yes,8013879.28
