customer_id,age,annual_income,debt_to_income,credit_score,employment_years,loan_amount,loan_term_months,late_payments_24m,credit_utilization,region,employment_type,education_level,home_ownership,loan_purpose,device_type,application_hour,default_risk
CUST-01716,29,50627,0.557,687,2.5,19532,60,,0.579,Ege,Maasli,Onlisans,Ipotekli,Ihtiyac,Android,0,0
CUST-01717,38,128868,0.238,704,17.4,54082,48,1,0.266,Ege,Maasli,Yuksek Lisans,Ev Sahibi,Tasit,iOS,0,0
CUST-01718,64,113390,0.444,676,28.9,45377,36,0,0.263,Karadeniz,Maasli,Yuksek Lisans,Ev Sahibi,Tasit,Android,20,0
CUST-01719,53,48276,0.240,687,24.6,25246,48,3,0.423,Marmara,Maasli,Yuksek Lisans,Aile Yaninda,Ihtiyac,Android,0,0
CUST-01720,25,52789,0.222,677,0.3,12626,60,1,0.400,Akdeniz,Maasli,Lisans,Ipotekli,Ihtiyac,iOS,11,0
CUST-01721,40,66067,0.344,602,11.1,92034,60,1,0.712,Ic Anadolu,Serbest,Yuksek Lisans,Kiraci,Konut,Android,9,0
CUST-01722,18,49184,0.332,613,0.0,35991,60,2,0.321,Akdeniz,Maasli,Lisans,Ipotekli,Konut,Web,23,0
CUST-01723,49,45111,0.543,620,7.0,24848,48,0,0.719,Marmara,Maasli,Lise,Ipotekli,Ihtiyac,Android,4,0
CUST-01724,48,50601,0.419,710,10.6,27430,36,2,0.730,Karadeniz,Sozlesmeli,Lisans,Ipotekli,Tasit,Web,18,0
CUST-01725,38,64663,0.351,616,0.0,26414,60,2,0.159,Ege,Issiz,Lisans,Ev Sahibi,Egitim,Android,3,0
CUST-01726,44,55322,0.624,518,0.0,27727,36,6,0.866,Ege,Issiz,Lisans,Kiraci,Borc Birlestirme,Android,9,1
CUST-01727,19,34069,0.174,608,0.0,11756,12,1,0.952,Dogu Anadolu,Maasli,Lise,Kiraci,Is Kurma,Android,5,0
CUST-01728,23,33509,0.323,679,0.0,5762,24,2,0.459,Ic Anadolu,Issiz,Lisans,Kiraci,Borc Birlestirme,Android,21,1
CUST-01729,40,34460,0.368,665,15.0,20246,60,1,,Akdeniz,Serbest,Lisans,Ipotekli,Ihtiyac,Web,18,0
CUST-01730,47,32626,0.445,641,14.0,5111,60,0,0.455,Marmara,Maasli,Lise,Ipotekli,Ihtiyac,Android,11,0
CUST-01731,38,73168,0.352,666,8.7,15148,12,1,0.120,Marmara,Serbest,Lisans,Ev Sahibi,Is Kurma,iOS,22,0
CUST-01732,35,47362,0.644,570,0.0,23187,36,3,0.558,Marmara,Issiz,Lisans,Ipotekli,Is Kurma,Web,20,0
CUST-01733,22,20890,0.151,637,3.1,8558,36,2,0.257,Marmara,Maasli,Lise,Aile Yaninda,Ihtiyac,Android,7,0
CUST-01734,50,62729,0.307,599,1.2,17285,60,2,0.780,Ic Anadolu,Maasli,Lisans,Kiraci,Ihtiyac,Web,23,0
CUST-01735,40,83906,0.241,636,0.3,43653,48,2,0.285,Marmara,Sozlesmeli,Onlisans,Ev Sahibi,Ihtiyac,Web,16,0
CUST-01736,41,29069,0.333,701,1.4,14587,60,2,0.501,Marmara,Emekli,Lise,Ev Sahibi,Ihtiyac,iOS,7,0
CUST-01737,28,64088,0.362,647,2.2,32496,36,2,0.535,Marmara,Serbest,Lisans,Kiraci,Tasit,Android,2,0
CUST-01738,42,,0.341,632,2.0,27564,60,1,0.262,Karadeniz,Serbest,Yuksek Lisans,Kiraci,Ihtiyac,Android,21,0
CUST-01739,50,126650,0.353,603,11.4,21601,36,2,0.241,Ic Anadolu,Maasli,Lisans,Kiraci,Borc Birlestirme,Android,11,0
CUST-01740,35,55635,0.126,654,,7571,48,0,0.151,Ic Anadolu,Maasli,Lise,Kiraci,Tasit,iOS,2,0
CUST-01741,18,,,669,1.9,33135,60,0,0.437,Akdeniz,Serbest,Lisans,Ev Sahibi,Borc Birlestirme,iOS,19,1
CUST-01742,26,51581,0.046,597,5.5,19243,24,0,0.625,Ege,Sozlesmeli,Lise,Kiraci,Ihtiyac,Android,6,0
CUST-01743,49,49531,0.418,675,0.0,11679,120,3,0.220,Karadeniz,Issiz,Lisans,Ev Sahibi,Ihtiyac,Web,23,0
CUST-01744,50,36919,0.468,665,29.5,8937,48,1,0.672,Akdeniz,Maasli,Onlisans,Ipotekli,Borc Birlestirme,,23,0
CUST-01745,53,58246,0.153,681,20.8,37830,84,3,0.433,Guneydogu Anadolu,Emekli,Yuksek Lisans,Kiraci,Konut,iOS,21,0
CUST-01746,34,44619,0.560,635,8.2,19540,36,0,0.645,Ic Anadolu,Serbest,Yuksek Lisans,Ipotekli,Konut,Web,8,0
CUST-01747,43,28517,0.315,621,1.1,17883,24,2,0.580,Dogu Anadolu,Maasli,Lise,Kiraci,Ihtiyac,iOS,6,1
CUST-01748,51,32733,0.357,664,12.2,12890,36,1,0.406,Ege,Serbest,Yuksek Lisans,Ipotekli,Borc Birlestirme,Android,1,0
CUST-01749,32,38250,0.218,682,0.0,5000,36,,0.300,Ic Anadolu,Maasli,Lise,Ev Sahibi,Ihtiyac,Android,8,0
CUST-01750,34,51736,0.192,647,10.2,20069,24,2,0.185,Karadeniz,Serbest,Lisans,Ipotekli,Tasit,iOS,0,1
CUST-01751,33,25575,0.383,665,8.1,11823,24,0,0.073,Akdeniz,Emekli,Lise,Kiraci,Is Kurma,Android,8,0
CUST-01752,36,44829,0.579,607,0.0,27837,36,3,0.633,Marmara,Issiz,Lisans,Kiraci,Borc Birlestirme,Android,15,0
CUST-01753,18,36265,0.184,603,0.1,5464,24,1,0.700,Marmara,Maasli,Lise,Kiraci,Borc Birlestirme,Android,22,0
CUST-01754,54,43524,0.176,597,7.1,22855,48,3,0.347,Marmara,Serbest,Lise,Ev Sahibi,Borc Birlestirme,Web,4,1
CUST-01755,52,66818,0.240,696,13.9,35541,48,1,0.242,Ege,Serbest,Onlisans,Ev Sahibi,Tasit,Web,9,0
CUST-01756,18,98110,0.277,640,1.9,61441,84,1,0.348,Karadeniz,Maasli,Lisans,Ev Sahibi,Tasit,Android,12,1
CUST-01757,48,91295,0.236,661,3.7,33167,48,1,0.168,Ic Anadolu,Emekli,Lisans,Kiraci,Konut,Android,11,0
CUST-01758,38,52830,0.182,660,8.6,20837,48,2,0.358,Akdeniz,Maasli,Lisans,Ev Sahibi,Borc Birlestirme,Android,0,1
CUST-01759,36,68168,0.137,712,12.2,12833,48,0,0.458,Dogu Anadolu,Maasli,Lise,Kiraci,Borc Birlestirme,Android,0,0
CUST-01760,49,93333,0.376,694,9.2,13166,12,2,0.216,Ic Anadolu,Sozlesmeli,Lisans,Aile Yaninda,Is Kurma,Web,9,0
CUST-01761,38,,0.305,682,2.1,200486,36,1,0.211,Ic Anadolu,Maasli,Lisans,Ipotekli,Konut,iOS,12,0
CUST-01762,18,45087,0.525,669,0.0,23988,60,6,0.707,Ic Anadolu,Issiz,Lise,Aile Yaninda,Saglik,Android,15,1
CUST-01763,26,36794,0.374,659,3.3,22120,24,0,0.371,Marmara,Maasli,Lisans,Ipotekli,Ihtiyac,Android,17,0
CUST-01764,39,56807,0.252,685,18.5,16657,12,1,0.331,Ic Anadolu,Serbest,Lise,Ev Sahibi,Ihtiyac,iOS,4,0
CUST-01765,35,131816,0.588,657,1.5,84285,36,2,0.794,Ege,Maasli,,Ipotekli,Tasit,Web,2,0
CUST-01766,49,56729,0.321,610,15.8,23546,12,1,0.423,Ic Anadolu,Sozlesmeli,Lise,Kiraci,Is Kurma,iOS,10,0
CUST-01767,50,42701,0.310,652,16.1,25931,120,3,0.199,Ege,Serbest,Lisans,Kiraci,Konut,iOS,16,1
CUST-01768,42,64770,0.350,632,2.6,36134,12,0,0.341,Marmara,Maasli,Yuksek Lisans,Ev Sahibi,Ihtiyac,Android,7,0
CUST-01769,38,75489,0.196,644,,40582,48,2,0.645,Marmara,Serbest,Lise,Kiraci,Ihtiyac,Android,0,0
CUST-01770,34,45316,0.495,688,1.2,8955,36,1,0.541,Dogu Anadolu,Serbest,Onlisans,Ipotekli,Ihtiyac,Android,21,0
CUST-01771,50,88542,0.296,705,,29446,60,1,0.288,Dogu Anadolu,Maasli,Lisans,Ev Sahibi,Is Kurma,iOS,4,0
CUST-01772,18,41733,0.447,662,2.4,19963,48,1,0.653,Marmara,Maasli,Lise,Ev Sahibi,Egitim,Android,7,0
CUST-01773,52,46940,0.560,628,12.1,39637,48,3,0.590,Ege,Serbest,Lisans,Ipotekli,Konut,iOS,0,0
CUST-01774,57,95056,0.243,620,0.0,53827,12,6,0.623,Marmara,Issiz,Yuksek Lisans,Ev Sahibi,Ihtiyac,iOS,21,0
CUST-01775,36,91801,0.183,668,5.0,11112,24,2,0.379,Ege,Serbest,Lise,Kiraci,Ihtiyac,Android,7,0
CUST-01776,38,55213,0.341,642,14.2,13224,84,2,0.158,Marmara,Maasli,Lise,Ipotekli,Borc Birlestirme,Web,12,0
CUST-01777,20,33491,0.381,638,0.9,14513,60,4,0.430,Marmara,Maasli,Lisans,Kiraci,Borc Birlestirme,Android,3,1
CUST-01778,31,56168,0.245,687,0.9,12150,36,1,0.234,Ic Anadolu,Maasli,Lisans,Ipotekli,Egitim,Android,17,0
CUST-01779,33,48080,0.176,708,4.3,13429,48,2,0.179,Marmara,Maasli,Lise,Kiraci,Tasit,Web,21,0
CUST-01780,32,59977,0.476,633,6.3,19067,60,0,0.412,Marmara,Serbest,Lisans,Kiraci,Ihtiyac,Web,6,0
CUST-01781,54,92984,0.287,652,11.3,25344,36,3,0.392,Marmara,Maasli,Lisans,Aile Yaninda,Ihtiyac,Android,10,0
CUST-01782,53,62084,0.328,756,32.1,18689,24,3,0.450,Marmara,Maasli,Yuksek Lisans,Kiraci,Ihtiyac,iOS,1,0
CUST-01783,31,44863,0.470,670,5.7,23488,60,3,0.180,Akdeniz,Maasli,Lise,Ev Sahibi,Ihtiyac,Web,1,0
CUST-01784,62,57302,0.265,710,34.9,68127,84,0,0.579,Marmara,Maasli,Lise,Aile Yaninda,Konut,Web,19,0
CUST-01785,45,99013,0.451,659,5.3,27919,60,2,0.251,Ege,Maasli,Lise,Kiraci,Egitim,Android,8,0
CUST-01786,52,89677,0.310,610,0.0,40902,60,3,0.648,Akdeniz,Issiz,Lisans,Ipotekli,Tasit,Android,3,0
CUST-01787,20,58258,0.309,699,0.0,28299,12,2,0.431,Ic Anadolu,Serbest,Lisans,Kiraci,Tasit,Android,18,0
CUST-01788,54,,0.317,634,22.3,7595,60,0,0.236,Marmara,Maasli,Onlisans,,Ihtiyac,Web,1,0
CUST-01789,48,104954,0.426,621,7.6,17378,12,3,0.546,Karadeniz,Emekli,Yuksek Lisans,Kiraci,Ihtiyac,Android,19,0
CUST-01790,55,111301,0.396,685,19.6,58093,36,,0.000,Dogu Anadolu,Maasli,Yuksek Lisans,Ipotekli,Saglik,Android,21,0
CUST-01791,38,108502,0.357,630,0.3,50273,36,3,0.067,Karadeniz,Maasli,,Ev Sahibi,Ihtiyac,Web,20,0
CUST-01792,40,83066,0.429,684,6.7,29893,36,3,0.300,Ic Anadolu,Emekli,Lisans,Ev Sahibi,Tasit,Android,18,0
CUST-01793,39,47174,0.266,617,13.4,21255,48,0,0.361,Marmara,Maasli,Yuksek Lisans,Ev Sahibi,Ihtiyac,Android,20,0
CUST-01794,53,64027,0.137,637,31.9,29665,48,0,0.369,Marmara,Maasli,Lise,Kiraci,Konut,Android,17,0
CUST-01795,49,,0.237,642,18.4,19928,12,3,0.539,Ege,Sozlesmeli,Lisans,Ev Sahibi,Is Kurma,iOS,13,1
CUST-01796,42,65107,0.271,666,15.0,36537,36,1,0.438,Akdeniz,Serbest,Lisans,,Is Kurma,iOS,5,0
CUST-01797,24,83574,0.459,611,0.0,13873,36,4,0.361,Akdeniz,Issiz,Lisans,Kiraci,Tasit,Android,1,1
CUST-01798,18,139230,0.312,604,0.0,72892,60,0,0.647,Marmara,Maasli,Doktora,Kiraci,Borc Birlestirme,Android,23,0
CUST-01799,26,50307,0.386,669,5.1,20364,60,2,0.359,Marmara,Serbest,Lise,,Tasit,iOS,16,0
CUST-01800,25,60846,0.157,597,4.6,16088,36,3,0.222,Karadeniz,Maasli,Lisans,Ev Sahibi,Tasit,Android,13,0
CUST-01801,18,75100,0.738,586,0.0,29158,60,5,0.650,Marmara,Issiz,Doktora,Ev Sahibi,Tasit,Web,13,1
CUST-01802,42,85283,0.102,646,9.1,13796,36,0,0.113,Marmara,Maasli,Lisans,Kiraci,Saglik,Android,3,0
CUST-01803,27,34585,0.297,664,4.1,15124,24,4,,Marmara,Serbest,Onlisans,Ev Sahibi,Tasit,Android,9,0
CUST-01804,34,52199,0.329,669,10.2,9532,12,0,0.452,Marmara,Emekli,Lisans,Ev Sahibi,Borc Birlestirme,iOS,15,0
CUST-01805,45,39992,0.159,659,20.7,20987,36,0,0.436,Ege,Sozlesmeli,Lise,Ev Sahibi,Egitim,Android,3,0
CUST-01806,40,123369,0.038,685,19.8,43890,36,0,0.052,Ic Anadolu,Maasli,Lisans,Ev Sahibi,Borc Birlestirme,iOS,23,0
CUST-01807,18,44190,0.156,583,2.9,7073,24,2,0.608,Akdeniz,Serbest,Lise,Aile Yaninda,Saglik,Android,23,0
CUST-01808,43,85831,0.156,619,4.3,102965,84,4,0.298,Akdeniz,Serbest,Lisans,Kiraci,Konut,Web,3,0
CUST-01809,49,117777,0.290,736,29.0,18252,36,2,0.564,Ic Anadolu,Maasli,Yuksek Lisans,Ipotekli,Borc Birlestirme,Android,8,1
CUST-01810,51,51798,0.469,667,4.6,27805,24,4,0.429,Ic Anadolu,Maasli,Lise,Kiraci,Konut,Android,9,0
CUST-01811,42,44240,,694,18.0,13999,36,3,0.318,Akdeniz,Maasli,Onlisans,Ev Sahibi,Saglik,Web,3,0
CUST-01812,48,41917,0.351,614,1.2,17858,36,4,0.360,Marmara,Maasli,Lisans,Aile Yaninda,Ihtiyac,Web,9,1
CUST-01813,54,53410,0.180,644,25.7,13829,60,,0.417,Ic Anadolu,Maasli,Onlisans,Kiraci,Ihtiyac,iOS,15,0
CUST-01814,33,34337,0.194,630,11.2,6842,24,2,0.459,Marmara,Serbest,Onlisans,Ev Sahibi,Ihtiyac,iOS,8,0
CUST-01815,28,132792,0.438,611,2.0,28804,48,3,0.493,Ic Anadolu,Sozlesmeli,Yuksek Lisans,Ipotekli,Tasit,Android,15,0
CUST-01816,48,79360,0.487,527,0.0,50755,36,7,0.751,Akdeniz,Issiz,Onlisans,Kiraci,Ihtiyac,Android,23,1
CUST-01817,30,48866,0.274,652,5.4,6641,24,1,0.662,Marmara,Sozlesmeli,Lisans,Aile Yaninda,Is Kurma,iOS,13,0
CUST-01818,42,85680,0.333,696,18.2,30708,84,,0.294,Dogu Anadolu,Maasli,Onlisans,Ev Sahibi,Saglik,Android,21,0
CUST-01819,56,121235,0.435,616,18.6,67749,36,2,0.141,Marmara,Maasli,Onlisans,Kiraci,Egitim,Web,13,0
CUST-01820,42,47185,0.318,677,11.6,13976,36,4,0.130,Ege,Emekli,Lisans,,Ihtiyac,Android,13,1
CUST-01821,46,132349,0.441,632,4.3,74528,120,0,0.347,Dogu Anadolu,Maasli,Onlisans,Kiraci,Is Kurma,Android,2,0
CUST-01822,35,42860,0.233,700,16.0,22486,36,,0.445,Marmara,Maasli,Onlisans,Kiraci,Saglik,Web,22,0
CUST-01823,32,33209,0.165,681,5.4,8950,60,2,0.436,Marmara,Emekli,Lisans,Kiraci,Saglik,iOS,12,0
CUST-01824,31,39650,0.395,692,12.7,8488,84,3,0.305,Marmara,Emekli,Lisans,Ev Sahibi,Tasit,Web,3,1
CUST-01825,29,68528,0.460,705,11.6,19090,36,0,0.090,Ic Anadolu,Maasli,Yuksek Lisans,Ipotekli,Ihtiyac,Web,6,0
CUST-01826,33,136769,0.338,665,9.9,54156,60,0,0.260,Akdeniz,Serbest,Yuksek Lisans,Kiraci,Is Kurma,Android,23,0
CUST-01827,30,50519,0.261,642,3.3,13806,48,2,0.133,Akdeniz,Sozlesmeli,Lise,Ipotekli,Saglik,Android,9,0
CUST-01828,29,127293,0.218,603,6.4,61792,48,2,0.289,Akdeniz,Maasli,Yuksek Lisans,Kiraci,Is Kurma,Android,2,0
CUST-01829,35,87019,0.218,676,,19276,36,1,0.000,Akdeniz,Maasli,Lisans,Ev Sahibi,Ihtiyac,Android,16,0
CUST-01830,39,45694,0.311,645,3.2,52646,60,0,0.700,Ege,Maasli,Lise,Ev Sahibi,Konut,iOS,12,0
CUST-01831,21,67550,0.274,652,2.7,36375,48,1,0.329,Guneydogu Anadolu,Serbest,Lisans,Kiraci,Tasit,Android,6,0
CUST-01832,26,55929,0.452,582,4.5,16814,48,2,0.342,Ic Anadolu,Maasli,Onlisans,Aile Yaninda,Egitim,Android,16,1
CUST-01833,37,31654,0.146,632,1.6,5361,60,1,0.431,Ic Anadolu,Maasli,Lise,Kiraci,Ihtiyac,Android,10,0
CUST-01834,50,94351,0.366,669,25.4,52576,84,0,0.000,Guneydogu Anadolu,Maasli,Yuksek Lisans,Ev Sahibi,Borc Birlestirme,Web,0,0
CUST-01835,18,30652,0.020,642,0.0,26406,36,1,0.629,Dogu Anadolu,,Lise,Ev Sahibi,Konut,Android,14,1
CUST-01836,56,89912,0.275,635,5.7,49285,36,2,0.219,Marmara,Maasli,Yuksek Lisans,Kiraci,Ihtiyac,iOS,0,0
CUST-01837,27,28556,0.228,590,2.5,8497,36,1,0.399,Marmara,Maasli,Onlisans,Kiraci,Is Kurma,Web,22,0
CUST-01838,57,77463,0.073,685,9.2,22010,24,0,0.100,Marmara,Maasli,Lisans,Ipotekli,Tasit,Android,19,0
CUST-01839,48,64443,0.319,599,10.6,84655,36,,0.475,Ege,Sozlesmeli,Lisans,Ipotekli,Konut,Web,6,0
CUST-01840,43,52168,0.461,637,13.3,20038,36,2,0.382,Dogu Anadolu,Maasli,Lisans,Kiraci,Konut,Android,3,0
CUST-01841,37,119453,0.266,639,4.9,16704,24,2,0.261,Karadeniz,Maasli,Lisans,Ev Sahibi,Tasit,Android,22,0
CUST-01842,35,31955,0.259,,,5000,24,3,0.280,Ege,Sozlesmeli,Onlisans,Ev Sahibi,Is Kurma,iOS,1,0
CUST-01843,61,52383,0.020,678,23.4,12456,24,1,0.328,Karadeniz,Maasli,Lise,Ev Sahibi,Ihtiyac,iOS,11,0
CUST-01844,37,65091,0.477,645,2.2,22437,120,4,0.682,Marmara,Maasli,Lisans,Ev Sahibi,Is Kurma,Android,22,0
CUST-01845,32,70316,0.388,567,0.8,10400,60,1,0.489,Karadeniz,Sozlesmeli,Lisans,Aile Yaninda,Borc Birlestirme,Android,15,0
CUST-01846,48,48072,0.413,726,15.3,10518,12,2,0.487,Guneydogu Anadolu,Sozlesmeli,Lise,Ev Sahibi,Egitim,Android,22,0
CUST-01847,37,65185,0.628,640,7.1,23105,36,0,0.596,Karadeniz,Maasli,Yuksek Lisans,Kiraci,Saglik,Android,22,0
CUST-01848,54,66428,0.287,682,16.7,18687,24,3,0.356,Ic Anadolu,Maasli,Lisans,Aile Yaninda,Ihtiyac,Android,5,0
CUST-01849,23,22969,0.632,558,0.0,5476,48,6,0.797,Guneydogu Anadolu,Issiz,Lise,Ev Sahibi,Ihtiyac,iOS,17,1
CUST-01850,24,30230,0.468,662,0.0,5374,48,2,0.359,Ege,Issiz,Lise,Kiraci,Ihtiyac,Web,22,0
CUST-01851,57,65794,0.071,714,19.1,32966,24,0,0.430,Guneydogu Anadolu,Emekli,Lise,Ipotekli,Tasit,Android,13,0
CUST-01852,49,80416,0.172,636,14.2,100587,12,3,0.965,Dogu Anadolu,Serbest,Lisans,Ipotekli,Konut,Android,9,0
CUST-01853,53,68211,0.249,600,0.0,28960,12,4,,Ic Anadolu,Issiz,,Kiraci,Borc Birlestirme,Web,0,0
CUST-01854,35,50195,0.225,609,11.2,36487,60,0,0.596,Ic Anadolu,Serbest,Lisans,Kiraci,Konut,Android,9,0
CUST-01855,40,51308,0.346,584,3.3,22645,24,1,0.410,Karadeniz,Maasli,Onlisans,Ipotekli,Konut,Android,2,0
CUST-01856,37,98972,0.174,709,15.5,45858,24,0,0.341,Karadeniz,Maasli,Yuksek Lisans,Ev Sahibi,Saglik,Web,21,0
CUST-01857,45,53233,0.501,724,19.5,15225,48,1,0.677,Ege,Maasli,Yuksek Lisans,Kiraci,Ihtiyac,Android,0,0
CUST-01858,45,44386,0.354,661,3.7,12515,120,1,0.321,Akdeniz,Maasli,Yuksek Lisans,,Ihtiyac,Android,19,0
CUST-01859,37,23970,,627,15.1,10536,36,0,0.403,Guneydogu Anadolu,Maasli,Lise,Ev Sahibi,Tasit,iOS,18,0
CUST-01860,37,54977,0.300,661,4.3,30448,60,1,0.276,Akdeniz,,Lisans,Ev Sahibi,Ihtiyac,Android,13,0
CUST-01861,18,54732,0.262,631,1.7,30688,24,4,0.196,Guneydogu Anadolu,Sozlesmeli,Onlisans,Kiraci,Tasit,Web,23,1
CUST-01862,41,90427,0.294,591,14.2,22919,36,3,0.124,Marmara,Maasli,Yuksek Lisans,Ipotekli,Ihtiyac,Android,15,0
CUST-01863,43,43134,0.412,624,9.9,19931,36,0,0.397,Dogu Anadolu,Serbest,Onlisans,Ipotekli,Ihtiyac,Web,4,1
CUST-01864,41,65507,0.240,692,26.2,32407,36,0,0.291,Akdeniz,Maasli,Yuksek Lisans,Ev Sahibi,Tasit,Android,22,0
CUST-01865,66,124231,0.210,664,20.1,20119,12,0,0.368,Karadeniz,Maasli,Yuksek Lisans,Kiraci,Tasit,Android,15,0
CUST-01866,41,68449,0.307,691,21.4,9815,12,4,0.463,Ege,Sozlesmeli,Lisans,Kiraci,Tasit,Web,17,0
CUST-01867,51,44913,0.339,601,24.0,7941,48,0,0.484,Marmara,Maasli,Lise,Ipotekli,Saglik,iOS,14,0
CUST-01868,18,73674,0.347,658,2.4,43722,24,0,0.087,Karadeniz,Maasli,Onlisans,Ev Sahibi,Konut,Android,15,0
CUST-01869,40,35032,0.533,678,12.8,8890,36,2,,Karadeniz,Maasli,Lise,Ev Sahibi,Borc Birlestirme,Android,4,0
CUST-01870,53,49357,0.245,734,31.3,13865,12,1,0.365,Marmara,Maasli,Lisans,Kiraci,Egitim,Android,21,0
CUST-01871,26,49700,0.133,640,9.4,9098,84,0,0.422,Marmara,Serbest,Onlisans,Kiraci,Tasit,iOS,14,0
CUST-01872,49,61023,0.344,733,9.8,17905,24,0,0.308,Marmara,Maasli,Onlisans,Kiraci,Ihtiyac,Android,5,0
CUST-01873,22,22431,0.311,625,0.6,13698,60,3,0.483,Marmara,Maasli,Lise,Ipotekli,Ihtiyac,Android,4,0
CUST-01874,40,76259,0.149,678,5.0,29417,60,2,0.542,Ege,Serbest,Lisans,,Ihtiyac,Android,23,0
CUST-01875,56,57667,0.238,737,35.5,26737,60,1,0.051,Akdeniz,Maasli,Lise,Ipotekli,Konut,Android,7,1
CUST-01876,28,30904,0.351,659,2.8,11459,60,3,0.576,Akdeniz,Serbest,Lise,Kiraci,Ihtiyac,Web,5,0
CUST-01877,33,92225,0.376,712,12.5,12727,12,1,0.539,Ege,Sozlesmeli,Onlisans,Kiraci,Ihtiyac,Web,17,0
CUST-01878,33,22202,0.354,666,8.7,13505,12,1,,Ege,Maasli,Lise,Ev Sahibi,Egitim,Web,17,0
CUST-01879,50,30304,0.434,547,,5000,12,7,0.751,Akdeniz,Issiz,Lise,Kiraci,Borc Birlestirme,Web,11,1
CUST-01880,29,31210,0.360,653,12.1,9050,12,3,0.358,Ic Anadolu,Maasli,Onlisans,Ev Sahibi,Borc Birlestirme,Android,3,0
CUST-01881,33,92047,0.294,669,5.9,34533,48,3,0.175,Marmara,Maasli,Yuksek Lisans,Ev Sahibi,Ihtiyac,Web,13,0
CUST-01882,43,50091,0.196,673,13.9,25513,48,3,0.909,Dogu Anadolu,Maasli,Lisans,Kiraci,Is Kurma,Web,11,0
CUST-01883,41,40295,0.137,616,2.9,13672,120,0,0.533,Marmara,Maasli,Lisans,Ev Sahibi,Saglik,Android,14,0
CUST-01884,46,43002,0.352,678,19.6,11902,24,1,0.329,Marmara,Maasli,Lisans,Kiraci,Ihtiyac,iOS,19,1
CUST-01885,54,80496,0.525,590,2.0,34673,60,2,0.620,Ic Anadolu,,Lise,Ipotekli,Borc Birlestirme,Web,19,0
CUST-01886,37,67839,0.604,736,17.0,23928,60,0,0.589,Dogu Anadolu,,Lise,Ipotekli,Tasit,iOS,17,0
CUST-01887,44,43131,0.236,601,4.8,27355,120,1,0.553,Karadeniz,Serbest,Lise,Ev Sahibi,Tasit,Web,1,0
CUST-01888,25,59262,0.787,704,3.3,37743,36,0,0.483,Marmara,Emekli,Lisans,Ipotekli,Tasit,Android,1,1
CUST-01889,46,56710,0.123,670,14.9,8791,48,2,0.435,Karadeniz,Emekli,Lise,Ev Sahibi,Borc Birlestirme,iOS,0,0
CUST-01890,61,77651,0.485,609,0.0,30445,120,5,,Guneydogu Anadolu,Issiz,Doktora,Aile Yaninda,Ihtiyac,Web,23,0
CUST-01891,49,84299,0.117,665,10.7,13361,36,3,0.632,Ic Anadolu,Sozlesmeli,Lisans,Ev Sahibi,Saglik,Android,17,1
CUST-01892,45,43368,0.407,614,14.7,25715,48,3,0.605,Akdeniz,Maasli,Lisans,Aile Yaninda,Ihtiyac,Android,19,1
CUST-01893,50,60462,,695,,26956,60,3,0.352,Marmara,Serbest,Onlisans,Kiraci,Is Kurma,iOS,11,0
CUST-01894,42,,0.582,718,11.1,34836,36,3,0.808,Karadeniz,Maasli,Lisans,Ev Sahibi,Ihtiyac,Web,20,0
CUST-01895,26,74973,0.297,640,0.8,41989,36,3,,Marmara,Sozlesmeli,Yuksek Lisans,Ev Sahibi,Tasit,Android,13,0
CUST-01896,47,60743,0.066,652,14.0,9901,36,1,0.467,Ege,Maasli,Lisans,Kiraci,Ihtiyac,Android,8,0
CUST-01897,40,48667,0.469,697,16.6,29186,84,1,0.312,Ege,Serbest,Onlisans,Kiraci,Borc Birlestirme,iOS,8,0
CUST-01898,42,90317,0.314,592,0.0,42135,36,4,0.487,Guneydogu Anadolu,Issiz,Lisans,Ev Sahibi,Borc Birlestirme,Web,15,1
CUST-01899,32,32338,0.505,618,,13838,12,1,0.132,Karadeniz,Maasli,Yuksek Lisans,Ipotekli,Ihtiyac,Web,10,0
CUST-01900,36,64524,0.109,715,10.2,37969,60,,0.342,Guneydogu Anadolu,Maasli,Lise,Kiraci,Ihtiyac,Android,21,0
CUST-01901,51,75970,0.293,671,6.6,42717,84,1,0.295,Ege,Maasli,Onlisans,Kiraci,Saglik,Android,11,0
CUST-01902,30,122661,,608,9.7,71187,24,0,0.523,Marmara,Maasli,Lisans,Kiraci,Ihtiyac,Web,23,0
CUST-01903,36,67097,0.216,692,4.6,9295,60,2,0.722,Ege,Maasli,Lise,Ipotekli,Ihtiyac,iOS,5,0
CUST-01904,29,46711,0.604,662,3.3,14872,48,1,0.623,Ic Anadolu,Maasli,Yuksek Lisans,Ipotekli,Borc Birlestirme,Web,10,0
CUST-01905,33,62999,0.337,694,14.9,26482,24,4,0.288,Guneydogu Anadolu,Sozlesmeli,Lisans,Kiraci,Ihtiyac,iOS,17,0
CUST-01906,32,47346,0.033,664,8.9,16546,84,0,0.333,Marmara,Maasli,Lisans,Ev Sahibi,Borc Birlestirme,Android,18,0
CUST-01907,41,86344,0.394,701,11.3,37435,84,2,0.453,Marmara,Sozlesmeli,Lisans,Kiraci,Ihtiyac,Web,13,0
CUST-01908,43,46987,0.639,656,0.0,25379,36,6,0.865,Marmara,Issiz,Lise,Kiraci,Ihtiyac,iOS,1,1
CUST-01909,25,37471,0.149,623,1.6,19096,84,3,,Marmara,Serbest,Lise,Ev Sahibi,Egitim,iOS,21,0
