Customer_ID,Age,Gender,Marital_Status,Education_Level,Employment_Type,Annual_Income,Monthly_Debt,Credit_Score,Credit_History_Years,Num_Credit_Cards,Num_Late_Payments,Loan_Amount,Loan_Term_Months,Interest_Rate,Existing_Loans,Savings_Balance,Checking_Balance,Home_Ownership,Dependents,Years_at_Current_Job,Region,Monthly_Expenses,Debt_to_Income_Ratio,Utilization_Rate,Recent_Credit_Inquiries,Has_CoSigner,Previous_Default,Default
CUST-004735,50,Female,Single,,Salaried,100498.44,2683.97,684.0,22.1,4,1,25903.34,36,7.78,3,13967.12,11247.08,Own,1,15.0,West,3501.39,0.3205,0.7533,2,Yes,0,0
CUST-004736,41,Male,Single,High School,Contract,15108.83,549.23,605.0,15.8,3,0,18385.22,60,9.04,1,666.12,97.38,Rent,1,13.3,East,981.64,0.4362,0.1337,0,No,0,0
CUST-004737,35,Male,Married,Associate,Self-employed,25218.21,1173.89,673.0,16.7,1,2,13398.97,60,9.02,1,1456.54,322.03,Mortgage,5,11.5,West,1680.27,0.5586,0.4822,1,No,0,0
CUST-004738,44,Male,Single,Bachelor,Contract,83440.96,460.67,683.0,22.0,1,1,56088.44,36,6.06,1,24580.06,9802.79,Rent,0,17.2,East,4134.7,0.0663,0.553,0,No,0,0
CUST-004739,19,Male,Married,Doctorate,Salaried,,5800.38,623.0,0.0,6,4,52823.97,60,8.13,2,15285.01,24214.37,Mortgage,1,0.3,North,3234.77,0.3577,0.6562,1,No,1,0
CUST-004740,24,Female,Single,Associate,Contract,78979.24,1624.92,705.0,5.5,2,1,6818.47,48,5.54,1,64807.57,4597.49,Rent,0,0.5,South,3288.4,0.2469,0.4073,0,No,0,0
CUST-004741,40,Female,Divorced,High School,Self-employed,26227.69,1079.68,701.0,20.9,2,1,30471.09,72,7.7,1,14840.45,1752.46,Mortgage,0,10.4,South,1183.78,0.494,0.4347,0,No,0,0
CUST-004742,57,Female,Married,Associate,Salaried,30388.87,564.66,623.0,35.7,3,1,8124.28,60,8.63,0,14184.11,1801.08,Mortgage,1,9.4,East,900.92,0.223,0.3623,0,No,0,0
CUST-004743,25,Female,Married,Bachelor,Contract,84294.26,2764.49,666.0,2.0,2,2,17090.09,36,7.83,1,1432.45,,Rent,1,1.6,Central,4061.35,0.3935,0.5686,0,No,0,1
CUST-004744,30,Male,Married,Associate,Salaried,21657.35,356.41,718.0,7.3,2,0,4405.52,60,8.32,1,3329.28,1121.45,Rent,2,4.6,South,1198.51,0.1975,0.7038,0,No,0,0
CUST-004745,41,Female,Single,,Salaried,36374.24,439.62,660.0,20.0,5,1,19969.59,36,9.65,3,1595.12,232.57,Rent,0,4.5,North,968.04,0.145,0.2798,0,No,0,0
CUST-004746,18,Male,Married,High School,Salaried,78205.59,1040.96,736.0,0.0,4,0,9031.21,36,5.33,0,6291.88,6726.15,Own,4,0.0,North,1908.69,0.1597,0.713,2,No,0,0
CUST-004747,45,Male,Single,Bachelor,Salaried,30469.35,1278.51,606.0,25.9,5,2,7052.9,48,12.71,2,7052.18,1704.43,Rent,0,4.2,West,1516.29,0.5035,0.672,0,No,1,1
CUST-004748,34,Male,Married,Master,Salaried,159936.23,2028.35,694.0,13.1,4,1,12136.34,48,2.67,2,76413.19,-2362.94,Rent,1,10.7,Central,4634.25,0.1522,0.4471,3,Yes,0,0
CUST-004749,47,Female,Single,High School,Salaried,42664.14,676.96,746.0,24.9,3,2,20193.96,60,2.5,1,3879.28,427.25,Mortgage,0,17.5,North,2085.78,0.1904,0.2282,0,Yes,0,0
CUST-004750,50,Male,Married,Bachelor,Salaried,88820.57,1197.61,689.0,25.5,0,1,45545.06,24,11.87,2,19895.37,4350.05,Own,1,2.1,West,4537.63,0.1618,0.3388,0,No,1,0
CUST-004751,40,Male,Married,Bachelor,Salaried,96219.0,1880.02,762.0,17.4,3,0,34747.42,60,4.28,1,6589.99,10121.4,Mortgage,2,5.8,Central,2782.43,0.2345,0.4726,0,No,0,0
CUST-004752,45,Female,Single,High School,Salaried,27772.95,837.21,703.0,25.9,0,0,27119.67,24,3.53,2,9906.6,1335.58,Own,0,23.5,West,619.32,0.3617,0.4515,2,No,0,0
CUST-004753,49,Male,Married,Associate,Salaried,31327.88,725.39,618.0,29.9,2,2,23689.14,24,6.98,1,3931.59,1458.38,Mortgage,1,9.4,South,997.56,0.2779,0.4603,0,Yes,0,1
CUST-004754,18,Female,Widowed,Doctorate,Salaried,73346.35,1598.56,666.0,0.0,2,0,13936.57,60,6.25,0,2470.46,-3500.0,Own,0,0.0,South,4514.35,0.2615,0.3731,2,Yes,0,0
CUST-004755,28,Male,Single,Bachelor,,65776.79,1464.09,748.0,5.7,0,0,6007.35,36,2.5,0,5719.44,5264.92,Mortgage,0,5.2,South,2445.91,0.2671,0.476,0,No,0,0
CUST-004756,46,Male,Married,High School,Retired,13758.75,326.28,684.0,25.6,2,2,13833.21,60,4.63,1,3696.62,-531.02,Mortgage,4,,West,847.77,0.2846,0.7651,0,Yes,0,0
CUST-004757,26,Female,Married,Doctorate,Salaried,90695.92,1704.48,740.0,0.0,4,0,18771.78,60,6.1,1,3887.82,3486.67,Rent,3,,Central,4160.69,0.2255,0.6354,1,No,0,0
CUST-004758,40,Male,Divorced,Master,Contract,49796.09,1266.03,754.0,20.8,3,0,14980.69,36,6.96,1,27292.07,3855.44,Own,1,12.9,Central,2244.29,0.3051,0.4553,0,No,0,0
CUST-004759,42,Female,Married,Associate,Unemployed,15191.63,680.06,723.0,13.6,5,2,38541.91,24,3.21,1,0.0,383.97,Own,1,1.2,North,604.26,0.5372,0.5859,1,No,0,1
CUST-004760,42,Male,Divorced,Master,Self-employed,181408.38,831.98,660.0,20.5,5,2,17756.58,36,9.96,1,380545.97,-504.77,Rent,1,13.5,South,4156.11,0.055,0.686,2,No,1,1
CUST-004761,42,Female,Married,Master,Self-employed,114399.43,2724.74,724.0,18.2,3,1,21278.69,36,3.37,0,2589.05,2624.58,Rent,4,1.1,South,5258.93,0.2858,0.2718,0,No,0,0
CUST-004762,51,Male,Divorced,Bachelor,Contract,34025.31,990.52,718.0,29.5,1,1,7532.95,60,5.13,0,176.42,542.38,Rent,0,11.0,South,1485.11,0.3493,0.5425,0,No,0,0
CUST-004763,35,Male,Single,Bachelor,Self-employed,38752.36,994.6,660.0,10.9,5,1,31456.8,48,2.58,3,936.15,1388.61,Own,1,4.3,North,2340.18,0.308,0.4948,1,No,0,0
CUST-004764,38,Male,Married,High School,Salaried,18475.15,406.3,726.0,18.9,1,0,44155.62,36,3.99,0,2994.75,799.55,Rent,4,4.0,West,1492.64,0.2639,0.404,0,No,0,0
CUST-004765,45,Female,Single,Bachelor,Salaried,72892.45,1121.56,789.0,19.9,1,0,10812.36,36,2.5,1,31431.76,1028.35,Rent,2,7.7,Central,3827.42,0.1846,0.5794,0,No,0,0
CUST-004766,54,Male,Married,Bachelor,Salaried,29595.28,1064.99,779.0,33.3,2,0,16318.92,60,2.97,1,2409.57,788.8,Own,2,10.8,North,1672.02,0.4318,0.0652,1,No,0,0
CUST-004767,24,Male,Single,Bachelor,Salaried,58309.52,1392.05,661.0,4.5,1,2,5826.47,48,6.8,0,28221.81,2593.85,Mortgage,0,1.8,Central,1107.53,0.2865,0.3195,1,Yes,0,1
CUST-004768,40,Male,Married,Bachelor,Salaried,25566.55,216.69,702.0,17.6,0,0,45777.32,12,6.01,0,3579.65,1071.69,Rent,0,10.8,South,667.77,0.1017,0.6893,1,Yes,0,0
CUST-004769,36,Female,Married,Bachelor,,75891.2,602.72,762.0,14.4,1,1,10809.65,60,3.95,2,6194.64,8741.38,Rent,3,14.3,South,2259.77,0.0953,0.7035,1,Yes,0,0
CUST-004770,36,Female,Single,Bachelor,Salaried,69370.39,2010.93,723.0,17.2,0,1,5313.14,60,5.32,2,8855.01,-3500.0,Rent,0,4.5,North,3032.44,0.3479,0.5878,1,No,0,1
CUST-004771,46,Female,Married,Bachelor,Salaried,69528.11,2067.01,637.0,26.1,1,1,47776.44,12,8.28,0,10466.51,10200.14,Mortgage,1,17.9,North,3300.13,0.3568,0.6681,3,No,0,0
CUST-004772,64,Female,Single,Bachelor,Self-employed,60281.17,2123.72,716.0,37.6,2,1,6699.32,24,5.61,2,19265.22,4638.9,Mortgage,1,17.4,Central,1571.45,0.4228,0.8648,1,Yes,0,0
CUST-004773,49,Female,Divorced,Bachelor,Unemployed,11124.43,244.01,727.0,27.4,3,0,23964.88,60,4.35,2,3331.0,-1086.42,Mortgage,0,0.6,East,350.0,0.2632,0.5263,0,No,0,0
CUST-004774,30,Male,Married,Bachelor,Unemployed,7261.89,549.97,720.0,9.6,3,0,119518.53,36,2.5,4,853.76,668.05,Rent,1,0.6,West,493.42,0.9088,0.3692,2,No,0,0
CUST-004775,46,Female,Married,Doctorate,Self-employed,110967.32,2742.7,724.0,24.5,5,0,23375.04,60,8.88,2,20531.1,7633.06,Rent,1,6.5,Central,3920.22,0.2966,0.762,0,No,0,0
CUST-004776,32,Male,Married,Bachelor,Salaried,49989.54,1786.31,722.0,5.2,1,1,39950.01,24,2.5,5,10581.62,5702.4,Rent,0,10.4,West,2783.62,0.4288,0.5797,2,No,0,0
CUST-004777,43,Female,Married,Master,Self-employed,91877.89,2337.13,697.0,23.2,5,0,5507.85,24,5.92,2,2907.88,701.91,Rent,1,5.6,West,2416.25,0.3052,0.3266,2,No,0,0
CUST-004778,40,Female,Divorced,Bachelor,Retired,49073.72,1740.15,721.0,17.2,1,1,22407.82,60,4.23,3,11415.38,4559.76,Own,1,13.2,East,2508.42,0.4255,0.3513,4,No,0,0
CUST-004779,53,Male,Single,Bachelor,Salaried,50377.36,977.21,711.0,31.3,1,2,10968.55,60,5.68,1,4708.19,752.29,Own,1,7.8,South,1700.87,0.2328,0.3948,2,No,0,0
CUST-004780,27,Female,Widowed,Master,Self-employed,36826.15,1519.42,746.0,4.0,5,0,14398.72,84,6.82,3,2981.62,594.27,Rent,1,4.3,East,1331.3,0.4951,0.1689,0,No,0,0
CUST-004781,57,Male,Married,High School,Contract,47638.86,1269.97,731.0,31.2,2,0,18529.68,36,6.4,2,21840.26,2273.47,Mortgage,0,20.9,East,2010.63,0.3199,0.5355,6,No,0,0
CUST-004782,57,Male,Married,Associate,Retired,21713.86,668.09,680.0,35.8,3,0,33917.28,36,7.41,2,4284.59,1442.88,Rent,0,,South,1027.02,0.3692,0.2426,2,No,0,0
CUST-004783,38,Male,Married,Bachelor,Unemployed,16943.14,696.98,575.0,19.2,2,2,22535.64,12,8.06,2,166.74,509.63,Mortgage,1,2.3,East,1193.93,0.4936,0.4825,2,No,0,1
CUST-004784,44,Female,Married,High School,Salaried,70274.24,1219.01,722.0,22.3,4,0,23700.3,60,8.94,1,4825.93,2085.79,Other,1,1.4,West,3389.41,0.2082,0.3961,1,No,0,1
CUST-004785,47,Male,Single,Bachelor,Self-employed,43810.28,805.14,605.0,24.0,1,2,20730.15,48,12.04,1,7883.61,-780.31,Mortgage,1,14.7,West,892.11,0.2205,0.2912,1,No,1,0
CUST-004786,30,Female,Widowed,High School,Retired,51948.33,1577.37,736.0,5.8,2,1,87037.37,36,5.0,0,1202.89,,Mortgage,1,2.5,Central,3043.88,0.3644,0.6843,3,Yes,0,0
CUST-004787,32,Male,Single,Bachelor,Salaried,108022.43,1156.53,732.0,9.0,3,2,49808.49,60,2.5,3,1304.09,1451.57,Own,2,3.9,South,6277.57,0.1285,0.3305,1,No,0,0
CUST-004788,50,Male,Married,High School,Self-employed,73680.3,1044.52,688.0,24.5,5,1,20050.98,24,7.7,1,6538.57,2485.02,Rent,0,11.1,West,2473.97,0.1701,0.5573,1,No,0,0
CUST-004789,69,Female,Single,Bachelor,Salaried,60436.46,3250.86,707.0,47.5,7,1,13486.11,12,6.7,4,12862.73,2659.27,Mortgage,0,28.9,North,2775.91,0.6455,0.3576,1,No,0,0
CUST-004790,39,Female,Married,Bachelor,Self-employed,57846.47,690.16,678.0,19.4,4,1,42452.8,60,7.79,0,25547.23,-951.91,Mortgage,0,,West,1918.08,0.1432,0.8516,1,Yes,0,1
CUST-004791,21,Female,Married,Bachelor,Salaried,86285.78,891.4,737.0,0.0,3,0,13913.46,60,7.05,0,4722.32,8908.61,Rent,0,0.8,North,4237.25,0.124,0.8561,0,No,0,0
CUST-004792,34,Female,Single,Bachelor,Contract,45432.59,2137.57,749.0,8.9,7,0,36907.89,60,7.1,1,1816.52,1372.87,Mortgage,2,8.5,North,1931.12,0.5646,0.4513,0,No,0,0
CUST-004793,50,Male,Single,Associate,Salaried,30377.69,152.67,655.0,27.0,1,2,9925.75,36,8.36,0,1423.29,3376.33,Rent,1,6.7,West,1074.39,0.0603,0.7009,2,No,0,0
CUST-004794,38,Male,Single,Associate,Salaried,55461.57,1593.18,800.0,15.2,4,0,11833.04,48,3.29,1,1647.91,-431.52,Mortgage,0,11.1,East,1614.73,0.3447,0.3932,0,No,0,0
CUST-004795,40,Male,Single,Bachelor,Salaried,114028.16,6066.38,735.0,20.3,1,0,56265.38,60,5.89,4,,11204.58,Rent,1,3.0,West,3059.21,0.6384,0.4971,2,No,0,0
CUST-004796,24,Male,Married,High School,Contract,30862.3,595.39,774.0,5.5,4,0,21160.47,36,2.5,0,2285.16,1966.85,Rent,1,1.9,West,2202.49,0.2315,0.7867,1,No,0,0
CUST-004797,47,Female,Married,Bachelor,Salaried,32372.57,287.85,787.0,23.9,5,1,7171.24,48,4.45,0,1863.39,1731.93,Rent,1,10.6,North,360.85,0.1067,0.4661,1,No,0,0
CUST-004798,54,Male,Married,Master,Salaried,80245.8,1649.16,699.0,31.8,4,1,23648.49,60,4.47,1,13815.63,9344.35,Mortgage,0,19.5,Central,4831.33,0.2466,0.6488,0,No,0,0
CUST-004799,39,Male,Single,Bachelor,Retired,26782.56,290.18,662.0,8.4,3,2,19151.5,60,6.09,0,123.59,-432.85,Own,2,17.2,West,1477.47,0.13,0.3715,0,Yes,0,1
CUST-004800,69,Male,Married,High School,Salaried,34976.1,990.64,743.0,47.8,2,0,20052.07,36,3.69,1,1615.21,1784.88,Mortgage,1,7.2,North,1929.62,0.3399,0.546,2,No,0,0
CUST-004801,44,Male,Married,Master,Salaried,58329.63,2140.37,765.0,23.8,4,0,58847.79,36,4.39,3,1687.65,3098.16,Own,1,2.0,East,2185.11,0.4403,0.5115,1,No,0,1
CUST-004802,44,Male,Married,Bachelor,Salaried,67655.3,1669.23,728.0,24.8,4,1,33301.21,48,3.95,2,22381.42,9101.54,Own,1,5.0,West,1093.23,0.2961,0.7563,0,Yes,0,0
CUST-004803,29,Male,Widowed,Master,Salaried,43831.8,1476.41,630.0,0.0,5,0,18960.97,36,6.69,0,8603.8,2587.77,Mortgage,0,5.7,East,2267.9,0.4042,0.5332,2,No,0,1
CUST-004804,26,Female,Single,Bachelor,Salaried,46427.77,663.32,691.0,6.0,2,0,36369.45,36,6.57,0,2935.05,-423.53,Own,0,4.8,South,1716.54,0.1714,0.2683,2,No,0,0
CUST-004805,60,Male,Single,Master,Salaried,32615.5,989.53,594.0,41.0,4,3,13537.07,24,9.43,1,2085.58,496.77,Rent,0,16.8,East,1701.92,0.3641,0.6367,3,No,1,0
CUST-004806,48,Male,Married,,Salaried,79102.54,4530.66,684.0,28.0,0,0,17301.32,60,4.72,3,12466.5,-3500.0,Own,1,9.8,West,3629.14,0.6873,0.6036,0,No,0,0
CUST-004807,48,Female,Married,Associate,Unemployed,14487.43,261.74,702.0,29.5,2,1,62170.28,60,5.44,1,3185.7,491.49,Own,0,1.7,North,563.94,0.2168,0.6497,4,No,0,0
CUST-004808,37,Female,Single,Bachelor,Salaried,37018.33,69.42,723.0,12.8,4,1,4441.15,48,4.47,0,1818.82,7192.7,Own,1,2.2,South,1593.99,0.0225,0.6631,1,No,0,0
CUST-004809,47,Female,Divorced,High School,Salaried,45824.02,828.09,699.0,27.2,6,3,7625.07,60,10.52,1,0.0,540.18,Mortgage,0,8.9,North,3308.07,0.2169,0.297,1,No,0,0
CUST-004810,35,Female,Married,,Retired,38503.23,485.49,683.0,10.3,1,1,29711.0,36,8.87,2,1706.82,-294.32,Mortgage,0,5.3,West,2851.91,0.1513,0.8056,3,No,0,1
CUST-004811,33,Female,Single,Master,Contract,91038.43,2472.09,712.0,13.2,3,1,17943.17,12,4.93,2,4843.97,-3500.0,Other,1,6.8,East,1268.86,0.3259,0.4325,2,No,0,1
CUST-004812,32,Female,Married,Master,Self-employed,89827.79,3275.31,736.0,10.2,2,1,20739.51,60,7.56,1,6997.57,7863.35,Own,1,3.6,North,4762.85,0.4375,0.4948,1,No,0,0
CUST-004813,41,Male,Married,High School,Contract,45806.78,784.33,685.0,20.6,2,1,23252.06,36,11.0,2,8861.87,-1309.27,Mortgage,2,2.5,Central,2782.92,0.2055,0.3403,2,No,0,0
CUST-004814,36,Female,Married,Bachelor,Salaried,75905.98,1238.17,710.0,4.4,1,2,14118.87,36,5.52,1,16550.15,3392.81,Mortgage,0,6.3,East,2714.17,0.1957,0.2512,0,Yes,0,1
CUST-004815,34,Female,Single,High School,Retired,49849.67,982.52,747.0,11.3,0,0,10716.72,36,4.18,2,11436.11,3365.46,Mortgage,0,4.1,West,1836.97,0.2365,0.6581,1,Yes,0,0
CUST-004816,44,Male,Married,High School,Salaried,22807.28,697.36,650.0,21.3,2,1,40173.6,36,7.53,1,1555.4,-1793.65,Mortgage,1,14.5,West,543.29,0.3669,0.6117,0,No,0,0
CUST-004817,34,Male,Divorced,Doctorate,Self-employed,37558.78,1602.36,673.0,9.8,2,1,10643.63,60,9.01,1,1474.27,2795.75,Own,0,5.9,North,1707.0,0.512,0.5589,3,No,0,0
CUST-004818,52,Male,Married,High School,Salaried,59469.13,514.66,704.0,30.5,2,1,16012.99,48,4.5,1,6990.65,5948.01,Rent,0,18.3,West,2992.17,0.1039,,1,No,0,0
CUST-004819,33,Male,Single,High School,Salaried,30103.39,401.33,744.0,12.7,5,0,25752.78,24,2.5,1,7984.85,704.49,Mortgage,0,4.2,Central,2031.64,0.16,0.3634,0,No,0,0
CUST-004820,32,Female,Married,Associate,Unemployed,9937.47,147.54,726.0,2.9,3,0,22993.46,60,2.88,0,,610.25,Rent,2,0.2,South,787.86,0.1782,0.2257,0,No,0,1
CUST-004821,61,Female,Married,Associate,Self-employed,88572.91,2386.32,712.0,40.6,2,0,21754.13,36,7.74,1,4501.57,3396.23,Rent,2,14.2,Central,1561.08,0.3233,0.3142,3,No,0,1
CUST-004822,25,Male,Married,Master,Unemployed,27026.01,932.71,630.0,3.5,4,2,22095.88,12,7.27,0,7102.53,685.39,Rent,0,0.2,Central,1761.66,0.4141,0.3941,0,Yes,0,0
CUST-004823,18,Male,Single,Master,Unemployed,24937.38,702.03,736.0,0.0,3,2,56648.71,36,2.5,1,14812.3,2393.77,Mortgage,1,0.0,East,1005.97,0.3378,0.4303,0,No,0,0
CUST-004824,50,Female,Single,Bachelor,Salaried,23553.79,574.87,726.0,28.8,2,1,28638.38,36,4.76,3,926.39,1947.23,Mortgage,0,11.3,Central,350.0,0.2929,0.4192,2,No,0,0
CUST-004825,37,Female,Single,Bachelor,Retired,26723.24,1012.95,714.0,15.4,3,0,103858.89,60,5.62,2,241.3,1989.34,Rent,1,7.4,South,483.22,0.4549,0.385,1,No,0,0
CUST-004826,48,Female,Single,Bachelor,Contract,124991.26,5969.05,759.0,27.8,2,1,15264.92,24,2.5,1,4062.17,5206.72,Mortgage,0,14.0,North,7769.85,0.5731,0.7483,0,Yes,0,0
CUST-004827,40,Female,Single,Bachelor,Salaried,49963.46,522.52,712.0,16.5,3,0,8650.06,60,4.24,0,1223.58,1647.79,Rent,0,12.2,East,2115.34,0.1255,0.6026,0,No,0,0
CUST-004828,60,Female,Widowed,High School,Salaried,86928.62,428.29,713.0,35.4,2,0,36842.97,24,6.93,1,3499.94,5144.96,Other,3,11.1,East,4109.98,0.0591,0.2211,0,No,0,0
CUST-004829,32,Male,Married,Associate,Salaried,41105.35,971.79,,8.3,2,0,43364.96,60,8.77,1,21600.48,4536.25,Own,0,1.8,Central,1833.04,0.2837,0.6399,0,No,0,0
CUST-004830,27,Male,Single,Master,Contract,65216.18,543.12,722.0,1.6,2,0,9749.23,24,4.07,0,1640.81,2174.03,Rent,0,5.1,Central,4306.73,0.0999,0.3816,1,Yes,0,0
CUST-004831,34,Male,Divorced,High School,Contract,18742.26,408.48,709.0,12.6,3,0,13183.87,24,4.16,0,3032.41,-449.72,Own,0,3.1,South,955.78,0.2615,0.4555,0,No,0,0
CUST-004832,31,Male,Married,Bachelor,Self-employed,86754.52,4522.61,688.0,10.8,1,1,50472.05,84,2.84,0,35339.96,-2527.52,Own,1,6.4,East,3197.31,0.6256,0.7041,2,No,0,1
CUST-004833,27,Male,Married,Bachelor,Self-employed,79134.52,4404.64,706.0,1.8,2,0,20512.61,24,9.06,1,1523.36,-414.39,Mortgage,1,3.9,South,3385.35,0.6679,0.4918,1,No,0,0
CUST-004834,55,Male,Divorced,Master,Retired,120756.78,2692.09,739.0,22.6,0,0,18589.49,36,4.95,2,50085.75,-2295.4,Rent,0,5.7,North,2944.36,0.2675,0.2867,4,Yes,0,0
CUST-004835,39,Male,Married,Associate,Contract,33523.13,740.53,831.0,15.1,1,1,10002.5,36,3.24,2,,3556.87,Mortgage,0,6.8,North,1622.64,0.2651,0.1916,1,No,0,0
CUST-004836,55,Female,Married,Doctorate,Salaried,68097.58,254.86,717.0,34.2,6,0,29842.63,84,6.28,0,9279.42,2095.81,Own,0,7.8,East,1399.01,0.0449,0.385,3,Yes,0,0
CUST-004837,50,Female,Married,Master,Unemployed,17040.5,316.95,687.0,26.9,4,0,9230.01,24,5.14,1,2219.91,-907.43,Rent,0,2.1,East,469.08,0.2232,0.4875,0,No,0,0
CUST-004838,33,Female,Widowed,Bachelor,Salaried,101787.46,752.8,764.0,11.0,6,0,6553.53,60,2.5,0,5301.51,7615.83,Mortgage,1,3.0,South,3493.49,0.0888,0.1655,0,No,0,0
CUST-004839,60,Male,Married,Associate,Salaried,43391.82,1230.36,787.0,39.9,4,1,42841.49,60,4.25,1,5196.26,1608.47,Mortgage,1,20.5,East,900.56,0.3403,0.6599,0,No,0,0
CUST-004840,41,Male,Single,Associate,Salaried,63305.71,1099.63,648.0,20.1,2,0,6637.3,60,9.23,1,2055.58,7281.33,Mortgage,0,6.6,North,1116.96,0.2084,0.1702,2,No,0,0
CUST-004841,33,Male,Divorced,High School,Salaried,26547.46,711.55,658.0,9.9,1,1,7631.01,60,7.58,0,467.44,-941.57,Rent,0,1.5,South,1275.13,0.3216,0.766,1,Yes,0,1
CUST-004842,54,Female,Widowed,High School,Unemployed,13651.71,421.51,730.0,33.0,1,0,6958.49,36,2.5,1,12487.02,354.0,Rent,0,0.7,North,438.41,0.3705,0.726,0,No,0,0
CUST-004843,40,Female,Married,High School,Unemployed,7000.0,285.88,759.0,19.7,6,0,12819.21,24,7.14,0,687.43,446.41,Own,0,0.3,Central,404.44,0.4901,0.5519,1,No,0,0
CUST-004844,27,Female,Divorced,High School,Salaried,21424.95,930.33,776.0,8.1,8,0,19589.36,60,3.04,6,2789.36,2570.16,Rent,0,3.5,South,750.82,0.5211,0.4168,1,No,0,0
CUST-004845,50,Female,Married,Associate,Self-employed,65118.21,919.39,748.0,27.9,4,0,27042.49,84,7.06,3,14288.12,2749.8,Mortgage,2,8.4,Central,1629.23,0.1694,0.2765,2,No,0,0
CUST-004846,66,Female,Married,Bachelor,Salaried,374398.5,2581.82,722.0,45.3,5,0,11639.88,60,6.74,3,1590.41,9757.34,Rent,0,13.4,West,4034.59,0.4234,0.395,2,No,0,0
CUST-004847,42,Female,Single,High School,Self-employed,146933.25,3333.14,725.0,18.4,2,1,12717.38,60,5.7,3,11759.45,1446.16,Rent,0,8.7,West,8718.92,0.2722,0.2339,1,No,0,0
CUST-004848,51,Female,Married,High School,Salaried,81117.89,1207.57,749.0,28.1,3,0,11949.02,60,2.71,0,10371.32,9735.68,Mortgage,2,3.7,West,3979.72,0.1786,0.2672,0,No,0,0
CUST-004849,46,Male,Married,Associate,Contract,36379.02,1444.69,719.0,24.1,3,0,22752.48,48,8.14,3,1605.85,3562.12,Mortgage,1,19.5,South,2284.18,0.4765,0.3501,0,No,0,0
CUST-004850,49,Female,Divorced,Bachelor,Salaried,53001.55,874.33,708.0,26.8,1,0,39118.13,36,9.2,1,4889.0,496.72,Rent,0,12.0,West,3659.34,0.198,0.4646,2,No,0,0
CUST-004851,28,Female,Married,Bachelor,Contract,76428.86,891.66,729.0,7.8,3,0,53656.21,84,4.86,2,3801.94,6166.18,Own,2,2.9,North,1764.17,0.14,0.5532,1,No,0,0
CUST-004852,38,Male,Married,Bachelor,Salaried,99753.67,4014.58,548.0,17.9,2,6,21801.94,48,8.48,2,15204.55,889.77,Mortgage,2,9.2,North,5024.56,0.4829,0.6938,1,No,1,1
CUST-004853,37,Female,Single,Associate,Salaried,40129.24,494.37,651.0,15.6,5,1,19281.76,36,8.14,3,1686.59,3708.07,Rent,1,6.4,North,997.37,0.1478,0.3823,0,No,0,0
CUST-004854,35,Female,Married,High School,Unemployed,9636.87,519.75,704.0,15.4,4,1,11963.57,36,6.53,1,0.0,217.84,Rent,3,1.5,East,882.05,0.6472,0.9476,3,Yes,1,1
CUST-004855,25,Female,Widowed,High School,Unemployed,20482.32,1003.63,489.0,2.7,1,4,68061.09,48,15.5,1,13165.01,380.48,Rent,1,0.4,East,703.07,0.588,0.6913,0,Yes,1,0
CUST-004856,31,Male,Married,Associate,Contract,116564.14,1528.32,668.0,8.0,4,1,16882.13,60,5.48,2,30381.78,10551.5,Mortgage,1,3.2,West,5977.51,0.1573,0.3817,2,No,0,0
CUST-004857,53,Male,Single,Associate,Salaried,47271.61,1314.53,652.0,26.1,4,1,53763.26,36,5.44,2,2151.47,515.63,Mortgage,0,14.5,South,1573.28,0.3337,0.6884,3,No,0,0
CUST-004858,45,Male,Married,Associate,Self-employed,31739.7,321.64,740.0,20.9,4,0,16736.35,36,2.5,1,3466.79,-1339.01,Rent,0,1.1,West,991.31,0.1216,0.6381,2,No,0,0
CUST-004859,39,Female,Married,,Self-employed,59434.47,1045.01,701.0,18.5,3,1,22722.43,72,7.45,2,760.95,3358.23,Rent,0,12.2,North,922.85,0.211,,1,No,0,0
CUST-004860,41,Female,Married,Bachelor,Retired,50034.65,1227.38,720.0,21.6,4,3,19423.87,36,5.72,1,2236.2,54.27,Own,0,10.9,West,1697.47,0.2944,,0,No,0,0
CUST-004861,49,Male,Single,Associate,Salaried,31991.03,907.37,684.0,26.6,2,1,22564.32,36,9.44,0,327.53,3240.44,Rent,0,6.7,North,1882.19,0.3404,0.302,1,No,0,0
CUST-004862,60,Male,Married,Associate,Self-employed,72090.06,3084.46,695.0,38.6,4,0,23148.06,36,6.1,1,17211.89,4983.38,Rent,3,21.2,West,3066.48,0.5134,0.3279,0,No,0,0
CUST-004863,33,Female,Widowed,High School,Salaried,25965.69,1111.49,694.0,12.2,10,1,28003.69,36,7.01,4,420.98,2794.6,Rent,2,2.9,Central,1205.07,0.5137,0.3684,0,No,0,0
CUST-004864,33,Male,Married,Associate,Self-employed,96374.07,2646.5,710.0,10.4,4,0,13089.26,60,6.16,1,7655.79,7328.02,Mortgage,2,10.4,Central,2434.79,0.3295,0.3504,2,No,0,0
CUST-004865,43,Male,Single,Master,Salaried,38348.1,681.96,700.0,23.6,1,1,7074.99,12,8.76,0,4818.06,1329.94,Own,0,4.9,Central,2190.63,0.2134,0.9496,3,No,0,1
CUST-004866,55,Male,Single,Bachelor,Unemployed,39911.44,791.15,716.0,30.3,2,2,12003.36,24,8.58,0,3369.06,3090.51,Mortgage,0,4.2,West,1067.56,0.2379,0.4564,1,No,0,0
